GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
5028         3  152542736  152557345     27       4  194548      0.29089      0.38557
5912         3  152870001  152889913     43       5  194548         1.18        0.119
152118       3  153192284  153221986    108      11  194548     -0.68545      0.75347
26084        3  153828792  153977116    245      18  194548      -1.3154      0.90581
170506       3  153991952  154052286     67       5  194548     -0.47904      0.68405
344758       3  154053961  154157504    223      25  194548     -0.29733      0.61689
4311         3  154787436  154903018    212      33  194548    -0.056564      0.52255
23007        3  155196170  155472878    784      22  194548     -0.32077      0.62581
285315       3  155478901  155534076    130      18  194548      -1.1841      0.88181
9197         3  155542800  155582248     96       8  194548      0.43306      0.33249
8833         3  155578325  155658650    213      11  194548       1.3187     0.093641
7881         3  155828337  156258427    782      59  194548       1.0518      0.14645
6747         3  156256429  156282973     65       8  194548       1.1714      0.12072
25976        3  156382205  156426059     76       8  194548       3.0693    0.0010728
389170       3  156533069  156765418    427      21  194548      0.92343      0.17789
57018        3  156862791  156888482     61       5  194548        0.408      0.34164
79674        3  156976031  157231415    774      33  194548      0.58796      0.27828
5806         3  157144580  157162917     46       6  194548      0.73389      0.23151
152078       3  157251133  157397031    431      31  194548      -0.8183      0.79341
6474         3  157812300  157833952     23       5  194548      0.38829       0.3489
51319        3  157813690  158264124   1220      16  194548      0.56875      0.28476
4291         3  158278953  158325749    137      10  194548     -0.66856      0.74811
85476        3  158352286  158411861    172       8  194548      0.78435      0.21642
56925        3  158382703  158400482     48       4  194548      0.83486       0.2019
5918         3  158413392  158460642    136      13  194548       1.5477     0.060851
100287290    3  158448178  158479466     81       6  194548       1.7536     0.039751
64747        3  158509051  158549008    107      14  194548       2.2583     0.011963
654502       3  158777041  158985596    399      24  194548       1.1606      0.12289
100505385    3  158777041  159616655   1675      84  194548      0.74662      0.22765
29970        3  158981036  159616655   1280      76  194548      0.41977      0.33733
3592         3  159696623  159715306     38       8  194548     -0.87918      0.81035
401097       3  159933423  159947500     25       4  194548       3.2062   0.00067247
57560        3  159973274  160128028    193      16  194548       1.2957     0.097544
10051        3  160107078  160154255     75       9  194548       1.2512      0.10543
286827       3  160151791  160177626     67       9  194548       1.2849     0.099419
3840         3  160211283  160293376    126      11  194548      0.79706      0.21271
80117        3  160384948  160397736     23       2  194548      0.58381      0.27967
151742       3  160463996  160790317    807      35  194548       2.8903    0.0019241
8706         3  160800171  160833160     69       9  194548       2.6296    0.0042747
51068        3  160929050  160971582    126      17  194548        1.652     0.049272
165679       3  161061080  161100662    130      16  194548       2.1166     0.017147
131149       3  161137389  161223240    336      19  194548    -0.050238      0.52003
6476         3  164695186  164806283    205       9  194548       1.3072     0.095574
22865        3  164900510  164924469     41       8  194548      0.36342      0.35814
590          3  165489192  165565260    130       9  194548      0.14555      0.44214
79740        3  166956575  167108193    262      14  194548       1.0014      0.15831
5276         3  167158077  167206732     95       7  194548       1.4768     0.069865
151790       3  167194789  167381747    392      32  194548      -1.3659      0.91401
11235        3  167400192  167462693    102       9  194548      -1.5353      0.93765
5274         3  167443432  167544857    299      17  194548      0.23267      0.40801
27333        3  167724957  167823712    249      24  194548      0.42243      0.33636
2122         3  168799787  169391563   1702     105  194548      -0.6239      0.73365
55892        3  169480619  169509004     42       5  194548       1.6818     0.046304
84517        3  169483209  169497683     26       3  194548       1.3306     0.091655
151827       3  169509716  169540574     63       7  194548       2.1288     0.016636
344657       3  169520658  169557061     80      11  194548       1.9062     0.028315
79782        3  169555529  169597723     89      11  194548       1.1818      0.11865
344658       3  169619360  169658463    125      14  194548      -1.0704      0.85778
7095         3  169674580  169717661     76       6  194548     -0.82198      0.79446
26996        3  169745735  169804684    163      15  194548      -1.1723      0.87946
80012        3  169803868  169909537    152      14  194548      -1.0553      0.85435
5584         3  169930220  170025270    306      10  194548      -2.4615      0.99308
6498         3  170065473  170116137    121      10  194548     -0.50304      0.69253
5010         3  170126653  170153979     52       8  194548     -0.55251       0.7097
57709        3  170175842  170313863    232      28  194548     0.040792      0.48373
200916       3  170581164  170598045     25       6  194548     -0.67999      0.75174
56648        3  170604704  170636426     48       6  194548     -0.99612       0.8404
6514         3  170712637  170754768     82       7  194548     -0.47303       0.6819
23043        3  170778792  171188197    754      88  194548     0.057625      0.47702
5337         3  171316695  171538284    455      15  194548     -0.37223      0.64514
389177       3  171551139  171578608     39      10  194548      0.89059      0.18658
64778        3  171747418  172119993    720      68  194548      0.79496      0.21332
2693         3  172159581  172176246     35       5  194548      0.56031      0.28763
8743         3  172221798  172251297     84      11  194548        1.336     0.090768
57552        3  172346935  172439207    243      33  194548      -1.9992      0.97721
1894         3  172458425  172540764    118       6  194548     -0.72388      0.76543
83893        3  172605647  172869058    501      35  194548     -0.23724      0.59376
22871        3  173105570  174005934   2108      95  194548      0.87033      0.19206
254827       3  174567095  175524928   2737     140  194548      0.54519      0.29281
79718        3  176737042  176925048    436      26  194548      -1.2533      0.89495
10242        3  178244086  178563717    892      41  194548       1.3093      0.09522
64393        3  178733511  178800067    105      12  194548       1.5064     0.065982
5290         3  178856311  178954000    141       8  194548      0.90079      0.18385
27094        3  178956037  178994838    145      17  194548        1.968     0.024532
51193        3  179031551  179054825     42       7  194548     -0.25097      0.59908
55669        3  179055480  179112514     85       9  194548      -0.2571      0.60145
59345        3  179112376  179179371    115      14  194548      0.23301      0.40788
86           3  179270708  179307693     65      10  194548      -1.1583      0.87664
57129        3  179304753  179332434     56       7  194548      -1.1577      0.87651
4711         3  179312575  179343788     55       8  194548      -1.1984      0.88462
8975         3  179360933  179508689    341      33  194548     -0.54137      0.70587
51555        3  179511246  179764841    606      37  194548     -0.40695      0.65798
151613       3  180309918  180337620      9       6  194548     -0.62027      0.73246
339829       3  180329860  180407300     53       7  194548     -0.35995      0.64056
8087         3  180620096  180702041     97       7  194548      0.62321      0.26657
131118       3  180699997  180717562     16       3  194548     -0.65639      0.74421
6657         3  181419712  181433724     10       3  194548        1.544     0.061292
23200        3  182501291  182640923    248      12  194548       1.3974     0.081145
54165        3  182658653  182713731     62       9  194548      0.92359      0.17785
56922        3  182731506  182827373    131      15  194548     -0.10123      0.54032
27074        3  182838503  182890667    192      18  194548   -0.0073841      0.50295
23101        3  182894331  183156031    751      52  194548      -1.2803      0.89979
84002        3  182961032  182992679     42       6  194548     -0.17531      0.56958
89857        3  183203819  183283499    180      18  194548     -0.43105      0.66679
54800        3  183343398  183403807    219       5  194548       0.8857      0.18789
55689        3  183405587  183531913    305      11  194548     -0.43803      0.66932
79929        3  183532164  183553393     65       9  194548     -0.18199       0.5722
55486        3  183542022  183612693    193      14  194548     0.080342      0.46798
10057        3  183636222  183745803    267      15  194548      0.18467      0.42674
200909       3  183739332  183758657     69      11  194548      0.54012      0.29456
170572       3  183760835  183779961     65      12  194548       1.3418     0.089827
285242       3  183804852  183826283     47       5  194548      -0.0763      0.53041
8893         3  183842810  183864599     29       4  194548     0.087469      0.46515
1857         3  183863099  183892814     39       5  194548      -1.2137      0.88757
1173         3  183882634  183903379     24       5  194548       -1.688      0.95429
55324        3  183893863  183913295     35       5  194548      -1.8777      0.96979
90113        3  183938317  183961617     51       7  194548        0.859      0.19517
9718         3  183957445  184012319     80      11  194548      0.17917       0.4289
10195        3  183958617  183977313     19       4  194548     -0.10974      0.54369
94032        3  183975503  183989251     26       4  194548      0.27485      0.39172
5708         3  184006886  184028342     29       6  194548       1.2902     0.098485
1981         3  184022283  184054646     35       9  194548    -0.055254      0.52203
131408       3  184043717  184065563     24       7  194548      0.78424      0.21645
1181         3  184062473  184089439     53      11  194548      0.40943      0.34111
5437         3  184069502  184087883     34       8  194548     0.045972      0.48167
8646         3  184087861  184109117     37       8  194548      -0.4368      0.66887
7066         3  184088273  184107368     35       7  194548     -0.40488      0.65722
2049         3  184269587  184301696     59       8  194548      0.34971      0.36328
64110        3  184426655  184439836     18       4  194548      -1.3692      0.91453
23355        3  184519925  184771902    389      16  194548      0.74959      0.22675
285382       3  184794338  184880802    172      23  194548      0.38361      0.35063
1962         3  184906912  184981886    119      10  194548     -0.68228      0.75247
9175         3  184990729  185208382    491      27  194548       1.2835     0.099652
90407        3  185205889  185226845     21       3  194548      -1.5484      0.93924
200879       3  185224070  185280369    153       9  194548     -0.89766      0.81532
59343        3  185290284  185350389    145       9  194548      -0.1052      0.54189
10644        3  185360027  185552827    251      24  194548     0.089532      0.46433
6434         3  185630856  185665924     46       8  194548      0.87545      0.19067
2119         3  185762606  185836901    120      12  194548       4.1867   1.4151e-05
1608         3  185851396  186090023    404      59  194548     -0.23426      0.59261
1427         3  186254732  186273049     18       3  194548     -0.71086      0.76141
55171        3  186262356  186298332     66       4  194548      -1.3214      0.90682
51726        3  186278467  186305089     67       3  194548      -1.4457      0.92586
197          3  186320850  186340607     48       5  194548      0.87556      0.19063
26998        3  186343758  186372297     55      12  194548      0.83255      0.20255
3273         3  186373747  186397523     99       9  194548      0.73367      0.23157
3827         3  186425098  186463699    206      15  194548      0.82073       0.2059
1974         3  186491361  186509186     40       7  194548      0.14199      0.44354
5984         3  186506181  186534484     82      10  194548       0.6835      0.24714
9370         3  186550463  186577752     81      15  194548     0.010796      0.49569
6480         3  186638315  186797841    581      75  194548     0.042415      0.48308
116832       3  186837241  186867263     63       6  194548     -0.66309      0.74636
132112       3  186905274  186920753     31       5  194548      -1.4241      0.92279
5648         3  186932373  187019810    194      25  194548      -1.3826      0.91661
64108        3  187076168  187090872     50      10  194548       0.4617      0.32215
6750         3  187385194  187398201     35       4  194548     0.049755      0.48016
344892       3  187414547  187430345     53       6  194548     -0.37924      0.64775
604          3  187437665  187473513     84      17  194548      0.17715      0.42969
4026         3  187861097  188609960   1515     142  194548       1.6734     0.047123
285386       3  188807910  189042771    477      46  194548     -0.14912      0.55927
8626         3  189338942  189616568    918     108  194548      0.13275       0.4472
55214        3  189673017  189850226    550      32  194548      -1.3262      0.90761
9076         3  190021990  190050235    122      17  194548      0.26665      0.39487
10686        3  190095661  190131432    125      16  194548      0.22361      0.41153
131920       3  190144944  190177665    108      17  194548       1.3013     0.096579
3556         3  190221840  190380356    415      52  194548       2.9343    0.0016717
647309       3  190569026  190620190    162      23  194548     -0.37744      0.64708
344901       3  190907039  190984904    251      30  194548       2.0702     0.019215
257313       3  190983444  191058325    302      19  194548       1.1528      0.12449
152137       3  191036874  191117959    319      17  194548     -0.56988      0.71562
152138       3  191168952  191180745     59       5  194548       1.2039      0.11431
2257         3  191855533  192455388   1635     113  194548      0.23738      0.40618
151963       3  192513104  192645950    351      23  194548      -1.0874      0.86157
57110        3  192938030  193026602    197      14  194548      0.54826      0.29176
344905       3  192991331  193106514    354      23  194548     -0.26351      0.60392
84239        3  193118366  193282810    454      40  194548       1.1845      0.11811
4976         3  193300933  193417100    362      17  194548      0.72229      0.23506
3280         3  193843931  193857901     42       7  194548        1.056      0.14549
1370         3  194058994  194082063    122      13  194548     0.069819      0.47217
131578       3  194074476  194100472    119      11  194548       2.1655     0.015174
2814         3  194114050  194129995     40       7  194548       2.7021     0.003445
79572        3  194121903  194198968    170      14  194548       2.1351     0.016375
93109        3  194306902  194364150    297      19  194548     0.092814      0.46303
55341        3  194360017  194403206    186      12  194548       1.6152     0.053128
131583       3  194396622  194411266     68       9  194548        1.861     0.031375
152002       3  194787508  195001895    704      38  194548      -1.3491      0.91134
23527        3  194993965  195173817    543      13  194548     -0.72136      0.76466
5504         3  195239721  195280224     99      11  194548     -0.65226      0.74288
347          3  195294073  195321076    100      12  194548     0.017031      0.49321
200958       3  195406293  195468504    104       6  194548       1.4688      0.07094
4585         3  195472136  195549148    260       9  194548       1.6119     0.053495
10188        3  195588735  195645880    143      20  194548        2.247     0.012319
7037         3  195774655  195819032    139      11  194548    -0.087446      0.53484
131540       3  195922823  195948308    129      16  194548       1.0556      0.14557
200931       3  195933383  195961801    114      16  194548       1.0412      0.14889
5130         3  195959739  196024623    149      10  194548      0.43399      0.33215
255758       3  196016590  196055165    110       8  194548      0.38465      0.35025
116211       3  196048917  196075291     87      11  194548      0.90359      0.18311
26043        3  196078245  196169411    173      16  194548      0.70467      0.24051
165918       3  196194154  196240639    106      10  194548     -0.52532      0.70032
255798       3  196232250  196252237     49       5  194548     -0.37191      0.64502
348793       3  196279524  196305627     55       9  194548      -2.5214      0.99416
200933       3  196285725  196317430     76      12  194548      -1.3575      0.91269
375387       3  196356656  196390375    110      31  194548    -0.082541      0.53289
54965        3  196429234  196464378     91       6  194548     -0.98798      0.83842
84984        3  196431644  196449131     54       4  194548      -1.1433      0.87353
5062         3  196456728  196561018    264      16  194548       -1.377      0.91574
205564       3  196584727  196663085    173      12  194548      0.30188      0.38137
22916        3  196660773  196679464     68      10  194548    -0.031907      0.51273
80235        3  196671714  196705742    130      24  194548     -0.41688      0.66162
4241         3  196727111  196766687    139      24  194548       2.2641     0.011784
1739         3  196767931  197036171    572      17  194548       1.2011      0.11485
622          3  197235154  197310194    165      18  194548     -0.13916      0.55534
9711         3  197396759  197486568    156       4  194548      0.10229      0.45926
84248        3  197466424  197512817     65       4  194548      0.10285      0.45904
84859        3  197508112  197616807    164      14  194548      0.42075      0.33697
84223        3  197614446  197696982    172      12  194548       1.4221       0.0775
6165         3  197667023  197684222     49       5  194548       1.6494     0.049534
89782        3  197677071  197772091    114       9  194548      0.87668      0.19033
728262       3  197869039  197909228      7       2  194548      0.25815      0.39814
152687       4      43227      89599     41       6  194548     -0.50709      0.69395
255403       4     114420     157991     61       5  194548     -0.84956      0.80221
654254       4     262964     309110     76       7  194548      0.23392      0.40752
7700         4     321417     371576    124       6  194548     -0.26392      0.60408
170960       4     432273     502960    124       8  194548     -0.71926      0.76401
54872        4     482989     534820    153       9  194548      0.34836      0.36378
5158         4     609363     666181     68       5  194548       1.1276      0.12975
4636         4     659717     677322     14       4  194548     -0.32392        0.627
521          4     664725     678127     11       3  194548     -0.62385      0.73364
84179        4     668492     693257     32       7  194548     -0.34798      0.63607
10336        4     689537     765928    298      26  194548      0.61362      0.26973
10815        4     777245     829945    230      26  194548      0.93823      0.17406
2580         4     841565     936174    331      25  194548     -0.61295      0.73004
84286        4     916175     953944     85      16  194548      0.55297      0.29014
1609         4     951172     977348     82      15  194548      0.80321      0.21093
3425         4     970785     999817     87      20  194548     0.031723      0.48735
10861        4     971361     997228     78      19  194548     -0.28585       0.6125
53834        4     994712    1022186     95      15  194548      -1.2669       0.8974
285498       4    1048539    1117352    199       7  194548     -0.11897      0.54735
10417        4    1159220    1212750    104      18  194548        1.197      0.11566
101928548    4    1192423    1205046     31       8  194548       1.1098      0.13355
1487         4    1203728    1252908    166      18  194548       1.6129     0.053388
10296        4    1273642    1335425    340      11  194548     -0.78802      0.78466
101928621    4    1315722    1329906     58       9  194548     0.012995      0.49482
57654        4    1331043    1383337    174      17  194548      -0.6189      0.73201
285464       4    1375340    1391282     41       6  194548       -1.126      0.86992
152877       4    1640108    1695988    195      15  194548     -0.55871      0.71182
7884         4    1693027    1724421     91       9  194548        1.726     0.042175
10460        4    1713217    1748405    158      10  194548       2.0764     0.018928
92305        4    1716179    1733084     82       8  194548       2.0149     0.021958
2261         4    1785039    1812099     73      13  194548      0.23236      0.40813
3954         4    1811706    1867974     50       4  194548      0.34601      0.36467
7468         4    1863123    1985434     74       9  194548      0.78616      0.21589
7469         4    1982941    2020962     48       4  194548      0.79046      0.21463
401115       4    2033720    2047197     14       2  194548     -0.13956       0.5555
339983       4    2051239    2072316     26       4  194548      -1.1147      0.86752
353497       4    2072145    2253848    411      11  194548      -1.3418      0.91017
79441        4    2228596    2253860     56       5  194548      -1.3251      0.90743
10608        4    2247660    2273739     60       7  194548     -0.91238      0.81922
57732        4    2269824    2430370    669      43  194548     -0.47902      0.68404
402160       4    2410701    2466190    154      14  194548      -1.5156      0.93518
6047         4    2460795    2519086    135      19  194548      -1.0875      0.86159
8603         4    2617159    2735802    249      18  194548      -1.3156      0.90585
79155        4    2741887    2768103     93      13  194548      -1.1603      0.87705
6452         4    2784750    2844323    189      21  194548      0.30105      0.38169
118          4    2835454    2933303    128      11  194548     -0.46392      0.67865
10227        4    2930788    2946586     27       6  194548     -0.61537      0.73085
8602         4    2938163    2975233     79       8  194548     -0.66831      0.74803
2868         4    2955232    3043974    194      12  194548      -1.1799      0.88098
3064         4    3066408    3247187    221      16  194548      0.54602      0.29253
345222       4    3240766    3274965     93       5  194548     -0.19057      0.57557
6002         4    3305874    3443140    269      25  194548     -0.22304      0.58825
3083         4    3433702    3452714     48      10  194548     -0.19381      0.57684
285489       4    3455033    3504703    266      24  194548       1.4615     0.071939
4043         4    3503824    3544224    151      15  194548       1.6131     0.053358
152          4    3758296    3771753     50       8  194548      0.45252      0.32545
133060       4    4189030    4238621    178      20  194548     -0.86735      0.80713
85013        4    4235769    4259965    165       9  194548     -0.27673      0.60901
55646        4    4267928    4301896    149      11  194548     -0.50288      0.69248
166793       4    4281924    4325013    203      11  194548     -0.49467      0.68958
27065        4    4377983    4422285    165      20  194548     -0.85938      0.80493
53407        4    4419195    4553775    291      15  194548     -0.66309      0.74636
4487         4    4851392    4867163     65      14  194548     -0.48051      0.68457
54360        4    5014813    5031197     21       4  194548      0.95824      0.16897
55351        4    5043527    5504228   2090      70  194548     -0.39891      0.65502
132884       4    5543031    5721275    507      39  194548      -1.2789      0.89953
2121         4    5702924    5817531    459      42  194548     0.085191      0.46605
1400         4    5820991    5904785    180      22  194548      0.63675      0.26215
389197       4    5897818    6002175    399      35  194548      -1.2353      0.89164
152789       4    6025161    6212318    337      55  194548      0.16538      0.43432
7466         4    6261577    6306492    148       5  194548      -0.1868      0.57409
5522         4    6320805    6575327    780      78  194548      -0.9743      0.83505
23324        4    6566902    6625688    131      14  194548     0.036285      0.48553
93621        4    6631818    6645972     19       2  194548      0.16186      0.43571
6286         4    6685566    6700397     61      13  194548    -0.050507      0.52014
55330        4    6707842    6720887     16       4  194548     -0.13724      0.55458
114932       4    6707928    6721606     19       4  194548     -0.21665      0.58576
9778         4    6774459    6887399    161      21  194548       1.3148     0.094283
57533        4    6901171    7036345    386      18  194548     -0.29173      0.61475
93624        4    7035156    7061179     48       7  194548     -0.36094      0.64093
257236       4    7041076    7054728     21       4  194548     -0.37309      0.64546
80273        4    7060280    7079800     41       3  194548      0.15637      0.43787
57537        4    7184374    7746064   2566     231  194548       0.1349      0.44635
768239       4    7430521    7446700     99      16  194548      -1.3922      0.91807
60312        4    7758940    7951653    955      31  194548      -1.5208      0.93584
389199       4    7930734    7943523     53       8  194548      -1.0613      0.85573
84448        4    7965537    8170559    630      89  194548     -0.14287       0.5568
54436        4    8191060    8244330    119      19  194548       1.8879     0.029522
94031        4    8261487    8310338    162      17  194548       1.2919     0.098189
8310         4    8366509    8452452    185      16  194548      0.79593      0.21304
152992       4    8432532    8479782     60       8  194548      0.58511      0.27924
27201        4    8571964    8593250    122      28  194548       -1.408      0.92044
8532         4    8584387    8622988    267      30  194548     0.037877      0.48489
3166         4    8846303    8883543    123      21  194548     -0.55218      0.70959
650293       4    8941477    8953627     31       6  194548     -0.42392      0.66419
100287013    4    9145022    9168720    118      13  194548       0.5894       0.2778
100287144    4    9202383    9215475     16       3  194548      0.35242      0.36226
100287178    4    9207131    9220223     17       4  194548       0.2042       0.4191
100287205    4    9211878    9224970     11       4  194548      0.11938      0.45249
100287238    4    9216622    9229714      1       1  194548      0.21239       0.4159
100288520    4    9226111    9239560      5       1  194548      0.42861       0.3341
100287327    4    9235605    9248697     28       7  194548     -0.72062      0.76443
100287364    4    9240356    9253448     27       7  194548      -0.2027      0.58032
100287404    4    9245104    9258196     14       4  194548      0.67192      0.25082
100287441    4    9249850    9262942      9       3  194548        1.175      0.11999
100287478    4    9254598    9267690      1       1  194548      0.53507       0.2963
728379       4    9326384    9339476      1       1  194548      0.44489       0.3282
728386       4    9331129    9344221      1       1  194548      0.44489       0.3282
728405       4    9345364    9358456      1       1  194548     -0.47582       0.6829
728419       4    9354855    9367947      1       1  194548     -0.47582       0.6829
100133128    4    9390867    9406791    107      12  194548    -0.075006      0.52989
644414       4    9436260    9453740    148       9  194548      0.71908      0.23604
101928948    4    9523585    9611372    670      22  194548      -1.1352      0.87185
1816         4    9773258    9787133     40       9  194548    -0.081694      0.53255
56606        4    9826348   10051872   1003      26  194548      0.71812      0.23634
9948         4   10074463   10128612    253      14  194548      0.64201      0.26043
85460        4   10439997   10469032     47       7  194548       0.8799      0.18946
116449       4   10490338   10696386    714      46  194548      -1.3353      0.90912
9957         4   11398488   11441255     89      18  194548      0.43234      0.33275
9364         4   13342363   13495989     52      12  194548      0.87834      0.18988
579          4   13540954   13556114      9       2  194548       -1.772       0.9618
259282       4   13568862   13639334     57       5  194548      -2.3847      0.99145
132864       4   14994298   15073277    174      16  194548      0.26743      0.39457
114905       4   15331560   15449291    298      19  194548     -0.91822      0.82075
57545        4   15461489   15605094    290      25  194548     -0.66139      0.74582
26234        4   15604507   15671487    191      17  194548     -0.42728      0.66541
285550       4   15673352   15693570     48       8  194548      0.45546      0.32439
683          4   15694573   15742621    205      17  194548       1.9249     0.027118
952          4   15769921   15852206    241      12  194548     -0.65372      0.74335
9982         4   15935692   15950363     48      12  194548       1.0536      0.14602
83888        4   15960363   15974859     48      10  194548      0.57258      0.28347
8842         4   15968349   16095723    401      49  194548      0.10614      0.45774
202018       4   16160628   16238161    247      21  194548      0.73275      0.23186
9079         4   16501664   16910424    987      97  194548     -0.34364      0.63444
5860         4   17486516   17523857    129      16  194548     -0.70889       0.7608
645104       4   17506788   17530227     58      10  194548      0.17441      0.43077
51056        4   17568927   17611090    112       5  194548      -1.7021      0.95564
80306        4   17606273   17627660     52       2  194548      -1.1476      0.87443
27146        4   17632196   17793135    447      26  194548     -0.59726      0.72483
54876        4   17800778   17822386     35       6  194548      0.63807      0.26171
64151        4   17802436   17847988     68       6  194548       0.7656      0.22196
254251       4   17843339   18033483    319       8  194548       1.2228       0.1107
9353         4   20244566   20623684    919      91  194548      -1.1219      0.86904
133015       4   20692036   20731480    155      12  194548      0.30718      0.37935
80333        4   20728734   21960424   4328     161  194548      0.22336      0.41163
166647       4   22387497   22527677    553      33  194548      0.73742      0.23043
57733        4   22684537   22822698    296      24  194548      -0.5842      0.72046
10891        4   23792144   24484394   2083     136  194548       1.3515      0.08827
1665         4   24527587   24596184    140      15  194548       2.5656    0.0051499
6649         4   24787085   24803967     40       9  194548    0.0030079       0.4988
91050        4   24806239   24991826    494      44  194548      0.18059      0.42835
55203        4   24998971   25042414    192      33  194548       -1.128      0.87033
51091        4   25120127   25172204    106      18  194548      -0.4939      0.68931
55300        4   25225653   25282331    182      20  194548     -0.20549       0.5814
29063        4   25304396   25375690    222      22  194548      -1.3576       0.9127
29945        4   25368848   25421620    164      15  194548      0.37845      0.35255
10568        4   25646853   25682235     49       9  194548      0.28443      0.38804
23231        4   25747549   25874647    221      40  194548       0.4439      0.32856
389203       4   25905528   25933001     51      10  194548       1.0885      0.13819
3516         4   26155077   26438253    405      45  194548      0.80545      0.21028
886          4   26481518   26502042     64      12  194548      -1.0048      0.84251
55296        4   26575546   26759732    236      12  194548     -0.30517      0.61988
57620        4   26849329   27028503    218      18  194548      0.49104       0.3117
5099         4   30711951   31149923   1056      48  194548       0.5698      0.28441
116984       4   36066120   36255979    324      28  194548      -0.6387      0.73849
401124       4   36273237   36347907    211      30  194548     -0.25079      0.59901
57495        4   37236690   37452587    710      62  194548      -1.0945      0.86313
55286        4   37445552   37596632    683      53  194548      -0.9285      0.82342
768211       4   37590922   37697999    377      37  194548       1.4597     0.072185
55276        4   37818282   37866059    208      17  194548       1.7587     0.039317
23216        4   37879606   38142296    803      73  194548       1.4506     0.073451
10744        4   37952056   37964131     49       5  194548      0.61203      0.27026
51274        4   38655790   38704629    116      23  194548      -1.7002      0.95546
81793        4   38772360   38794611    140      14  194548     -0.70294      0.75895
7096         4   38796376   38816814    103      10  194548     -0.71934      0.76403
10333        4   38823825   38868438    286      15  194548      0.14775      0.44127
92689        4   38859354   38948865    376      42  194548     -0.36777      0.64348
80008        4   38966552   39044041    266      24  194548      0.70142      0.24152
51088        4   39036308   39129353    270       7  194548       1.2299      0.10938
57728        4   39174024   39288930    198      10  194548      0.66967      0.25153
5981         4   39287569   39378001    107       6  194548     0.086249      0.46563
152831       4   39398473   39454653    157      23  194548    -0.034765      0.51387
11019        4   39450644   39480773     98      13  194548       0.8045      0.21056
6133         4   39454244   39470568     53      10  194548      0.32099      0.37411
7358         4   39498875   39539218    157      17  194548      0.15436      0.43866
201895       4   39547417   39650481    240      26  194548      -0.1699      0.56746
3093         4   39689664   39785912    260      13  194548      -1.6656       0.9521
23244        4   39822983   39989576    382      22  194548   -0.0032131      0.50128
55728        4   40048524   40161372    273      20  194548     -0.97077      0.83417
399          4   40182631   40247884    214      36  194548      0.48348      0.31438
55584        4   40327346   40358734    129       7  194548        1.452     0.073253
54502        4   40423772   40642958    654      92  194548      -1.4022      0.91958
79730        4   40741914   40813502    137      13  194548      -2.0482      0.97973
323          4   40810544   41228731   1096      76  194548       1.8969      0.02892
7345         4   41248898   41271946     56       7  194548      -1.3377       0.9095
22998        4   41352802   41703561    725      57  194548        -1.22      0.88877
8929         4   41744599   41760987     23       3  194548     -0.59463      0.72395
55161        4   41927137   41964324     90       5  194548      0.42056      0.33704
285429       4   41973713   41989984     28       3  194548      0.82807      0.20382
10463        4   41982516   42091051    291       5  194548       1.1203       0.1313
389206       4   42111370   42164895    117      11  194548      0.45011      0.32632
152573       4   42389856   42406004     40       8  194548      0.17821      0.42928
10396        4   42408890   42669122    656      32  194548      -1.3368      0.90935
389207       4   42885283   43034175    427      33  194548    -0.056754      0.52263
386617       4   44174420   44460824    529      33  194548     -0.19186      0.57607
285525       4   44622854   44663658    148      12  194548       1.5944     0.055426
60558        4   44670433   44704444     53       5  194548       1.9731      0.02424
132789       4   44692690   44738651     92       6  194548        1.835     0.033249
2565         4   46036286   46136082    177       5  194548     -0.53214      0.70268
2555         4   46244970   46402056    275      12  194548       1.0377      0.14972
170712       4   46735344   46921252    399      15  194548      0.21462      0.41503
2557         4   46919417   47006424    252      23  194548        0.645      0.25946
2560         4   47023295   47434301    853      45  194548     -0.68604      0.75366
54951        4   47451315   47475676     27       4  194548    0.0053882      0.49785
57205        4   47477296   47597003    336      28  194548      0.79918      0.21209
10699        4   47594515   47850395    537      22  194548      0.47302       0.3181
152518       4   47847750   47926684    182      13  194548     -0.47495      0.68259
1259         4   47936494   48028646    288      13  194548     -0.20581      0.58153
152519       4   48008791   48040584     87       9  194548      -1.2245      0.88962
7294         4   48066910   48146273    142      17  194548      0.28288      0.38863
7006         4   48136300   48281814    500      31  194548      0.78566      0.21603
57606        4   48333497   48429718    258      13  194548     -0.83576      0.79836
201780       4   48475360   48493041     53       7  194548      -1.0641      0.85635
326340       4   48482269   48497906     34       5  194548      -1.0343      0.84949
285527       4   48497880   48792329    331      16  194548     -0.70349      0.75912
54940        4   48822599   48865334     47       8  194548      -1.4839      0.93108
132299       4   48885905   48918815     26       4  194548     -0.94149      0.82677
80157        4   48978264   49065596    106       5  194548      0.68874      0.24549
23142        4   52690010   52784503     99       6  194548     -0.62503      0.73402
339977       4   52858306   52896477     33       4  194548      -1.1797      0.88093
6443         4   52884252   52914485     37       4  194548     -0.99191      0.83938
132671       4   52907578   52964961     90       9  194548     -0.23388      0.59246
64854        4   53455626   53535502    107       8  194548     -0.30657      0.62041
100288413    4   53608184   53627807     37       3  194548     -0.38588      0.65021
65997        4   53718495   53734502     50       5  194548      -1.5593      0.94053
152579       4   53737297   54242242    980      43  194548       1.0913      0.13757
81608        4   54233803   54327603    259      12  194548    -0.085978      0.53426
84708        4   54324937   54528653    596      45  194548     -0.49838      0.69089
101928879    4   54431696   54444056     23       5  194548     -0.33288      0.63039
