GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
100132731    3  128627502  128674843    103      13  413466     -0.78425      0.78355
57501        3  128688279  128729915     75      11  413466     -0.34498      0.63494
79825        3  128710131  128761085     68      13  413466     -0.71581      0.76295
2815         3  128765459  128782754     12       7  413466     0.039653      0.48418
339122       3  128804912  128850993     39       7  413466      0.16854      0.43308
100534599    3  128804912  128890073     80      12  413466      0.19831       0.4214
57461        3  128844759  128890409     46      10  413466      0.14195      0.44356
7555         3  128885158  128912810     35      10  413466       1.7276     0.042034
22820        3  128958453  128998116     62       5  413466       1.1559      0.12386
56941        3  128987680  129026529     67       5  413466      0.99437      0.16002
8971         3  129032114  129045120     30       5  413466      0.48081      0.31532
90288        3  129118664  129157494     82       7  413466       1.6669     0.047769
8930         3  129148287  129169022     44       5  413466       1.8998     0.028729
55764        3  129148671  129240850    175       8  413466       1.8945     0.029079
6010         3  129237482  129255687     35       6  413466       1.7319     0.041645
132243       3  129252057  129271810     37       5  413466       1.2524      0.10522
23129        3  129272556  129335582    198      21  413466     -0.10945      0.54358
23023        3  129365135  129622419    277      17  413466    -0.012388      0.50494
7200         3  129683236  129698281     51       8  413466     -0.30802      0.62097
644974       3  129790674  129818733     53      11  413466      0.85797      0.19545
256076       3  130054359  130205190    505      29  413466     -0.34202      0.63383
131873       3  130226198  130397390    381      35  413466     -0.75223      0.77404
30849        3  130396278  130475696    122       5  413466     -0.74941      0.77319
27032        3  130559327  130737056    268      19  413466      0.37727      0.35299
28990        3  130731221  130755698     43       6  413466     -0.35846         0.64
79858        3  130735694  131070809    648      29  413466      0.41666      0.33846
131870       3  131090515  131109174     40       7  413466       1.7422     0.040739
11222        3  131179545  131231860    104      15  413466      0.83586      0.20162
131034       3  131250913  131769152   2013      62  413466      0.48378      0.31427
55           3  132026211  132088646    252      18  413466     -0.41342      0.66035
23317        3  132126361  132259376    263      19  413466      0.28793       0.3867
84129        3  132275482  132388975    168      19  413466       0.6735      0.25031
51554        3  132306081  132322988     34       9  413466      0.78054      0.21754
79876        3  132363290  132398967     40       9  413466      0.56398      0.28639
27031        3  132397953  132451303    100      19  413466      0.31335      0.37701
66000        3  132747171  133118119   1100      46  413466       4.5206   3.0832e-06
8419         3  133108790  133195556    294      39  413466      0.98128      0.16323
55573        3  133282434  133310618     77      11  413466      0.87474      0.19086
11073        3  133317949  133390762    191      17  413466     -0.17939      0.57118
7018         3  133454977  133499350    131      16  413466      0.41459      0.33922
58477        3  133492877  133541836    103      17  413466     -0.34733      0.63583
51560        3  133541579  133624691    244      46  413466     -0.37887      0.64761
80111        3  133645489  133658656     26      10  413466     -0.85561      0.80389
6578         3  133650040  133758920    325      45  413466     -0.79905      0.78787
6259         3  133874478  133979586    213      20  413466      -2.1265      0.98327
51421        3  134072687  134104321     55      10  413466      0.17411      0.43089
80254        3  134194575  134295355    208       7  413466       1.8679     0.030885
25847        3  134195046  134214865     44       3  413466       1.9851     0.023565
339855       3  134317265  134380522    143       9  413466       2.4825     0.006524
2047         3  134504099  134980809   1360     104  413466      0.82251      0.20539
5523         3  135674515  135868252    299      20  413466     0.055916       0.4777
55167        3  135866260  135925522     52      11  413466      0.83184      0.20275
5096         3  135959167  136058237    127      17  413466       1.1333      0.12853
10274        3  136053577  136481245    603      25  413466       1.7245     0.042307
80723        3  136527861  136576234    114       7  413466        2.758    0.0029082
4690         3  136571050  136671946    210       8  413466       2.8943    0.0018997
53833        3  136666707  136731427    114       9  413466       1.0121      0.15573
8403         3  137473134  137486676     31       7  413466      0.51853      0.30204
51208        3  137707658  137753994     92      12  413466      -1.2406      0.89263
199221       3  137779327  137844451    136       9  413466      -1.1742      0.87985
51146        3  137841060  137861229     32       5  413466     -0.40842      0.65852
51163        3  137878330  137903791     39       2  413466     -0.13981       0.5556
25852        3  137896115  138018731    101      23  413466     -0.53182      0.70257
347736       3  137978779  138059018     77      18  413466     -0.12399      0.54934
22808        3  138056490  138125877    158      12  413466      0.28321      0.38851
83850        3  138143415  138199410    107      20  413466      -1.1023      0.86484
80321        3  138211686  138323187    190      15  413466      -1.1228      0.86924
55179        3  138317542  138353718     56       7  413466      -1.6888      0.95437
5291         3  138370040  138563780    238      11  413466     -0.30746      0.62075
401089       3  138656076  138674330     39       6  413466      0.50139      0.30805
668          3  138661566  138675982     37       4  413466      0.43207      0.33284
729627       3  138721304  138735110     29       8  413466      0.70151      0.24149
389151       3  138736373  138749768     15       3  413466      0.75469      0.22522
389152       3  138759444  138773734     26       4  413466       0.2172      0.41403
56945        3  139052861  139077388     57       8  413466       1.4182     0.078069
9276         3  139074933  139118522     95       9  413466      0.97062      0.16587
5948         3  139170226  139209662     87      10  413466       1.3963     0.081312
5947         3  139234776  139268671     98      13  413466     -0.18327       0.5727
349565       3  139277522  139406885    256      29  413466      0.80909      0.20923
64084        3  139644027  140288419   1790     132  413466      0.31644      0.37583
287015       3  140386866  140421492     92      11  413466       2.7096    0.0033685
55186        3  140650662  140700285    102       9  413466      0.66355      0.25349
92369        3  140760743  140868953    203      23  413466     -0.22438      0.58877
92370        3  140940682  141014986    252      20  413466     -0.81847      0.79346
253461       3  141033055  141170134    268      24  413466      0.74784      0.22728
5922         3  141195891  141335686    182      17  413466      0.80393      0.21072
646730       3  141371934  141427734    245      49  413466     -0.53331      0.70309
9616         3  141447051  141467145     49       6  413466      0.14623      0.44187
131890       3  141487043  141537392    130      17  413466       1.8217     0.034249
483          3  141585424  141646882    198      18  413466        2.542    0.0055118
7029         3  141661770  141878386    678      18  413466       1.5358       0.0623
256356       3  141874869  141954449    189      24  413466       1.3986     0.080969
54464        3  142023949  142176904    199      20  413466        1.637     0.050814
545          3  142166577  142307668    291      14  413466       1.0124      0.15568
5357         3  142305229  142434006    281      17  413466       2.1824     0.014541
7220         3  142433266  142528230    173      14  413466        2.172      0.01493
26577        3  142535202  142618045    227      36  413466      0.87548      0.19066
344838       3  142678573  142692818     42      10  413466     -0.74386      0.77152
23350        3  142710366  142781067    111       8  413466      0.42291      0.33618
9435         3  142828618  142844356     25       4  413466       1.7429     0.040671
285195       3  142982563  143577373   1876     152  413466      0.47202      0.31846
205428       3  143680640  143712710    124       7  413466      0.58501      0.27927
5352         3  145785725  145889282    274      11  413466      0.70299      0.24103
57088        3  145908622  145978966    265      16  413466      -1.9694      0.97555
57047        3  146107650  146223778    315      12  413466      0.13389      0.44675
5359         3  146231467  146272628    193      19  413466     -0.08832      0.53519
389158       3  146292842  146334003    235      17  413466     0.038614       0.4846
84107        3  147102335  147134596     45      11  413466      0.78823      0.21528
7545         3  147117181  147136006     28       9  413466      0.87408      0.19104
185          3  148405658  148462290    147      19  413466      -1.0445      0.85188
1360         3  148498917  148579479    262      38  413466     -0.44434       0.6716
1359         3  148573043  148616374    127      15  413466      0.65176      0.25728
2992         3  148699195  148746956     87      15  413466      0.96962      0.16612
6596         3  148746404  148814341    129      16  413466      0.89341      0.18582
84343        3  148837371  148892805    173      24  413466      0.34297      0.36581
1356         3  148878697  148949832    220      34  413466     0.024773      0.49012
116441       3  149034785  149061548     74      19  413466       0.6724      0.25067
4071         3  149085305  149105647     59      12  413466       1.1258      0.13012
7104         3  149182368  149222681    273      19  413466     -0.07169      0.52858
25937        3  149233522  149431060    620      58  413466       1.0113      0.15594
51122        3  149454757  149480287     58       7  413466      0.90862      0.18178
389161       3  149477387  149520610    121      19  413466      0.90429      0.18292
11342        3  149520475  149681426    302      21  413466       1.9442     0.025934
5217         3  149681191  149698741     35       8  413466       1.1942      0.11619
653659       3  149697948  149711153     37       9  413466       1.2396      0.10757
9819         3  150116101  150179406    142      17  413466       1.9497     0.025608
83939        3  150254465  150305303    123      16  413466     -0.13226      0.55261
27230        3  150258280  150274428     41       9  413466      0.30739      0.37927
51714        3  150311066  150349734     92      14  413466     -0.48298      0.68544
131831       3  150376172  150431786    146      24  413466      0.24994      0.40132
6478         3  150457410  150491263     71       4  413466      -0.8468      0.80145
7401         3  150642450  150700786    181      24  413466       1.0101      0.15622
116931       3  150793452  151155965    909      43  413466      0.94024      0.17355
29909        3  150914037  150930997     39       9  413466     -0.92761       0.8232
9934         3  150928405  151006996    193      21  413466        1.265      0.10293
53836        3  151010374  151044636     99      13  413466       1.7193     0.042776
53829        3  151042596  151057337     48      10  413466      0.91465      0.18019
64805        3  151053131  151112600    187      24  413466       1.1832      0.11837
285313       3  151152278  151189272     88      16  413466     -0.83234      0.79739
344752       3  151441704  151477056    123      16  413466      0.68842      0.24559
13           3  151521769  151547776    126      13  413466      -1.4472      0.92608
56670        3  151581431  151601376     59      14  413466      0.12756      0.44925
4154         3  151952120  152185069    338      24  413466      -1.2341      0.89142
645843       3  152055987  152068779     19       6  413466      -1.4941      0.93243
5028         3  152542736  152557345     28       4  413466       0.9828      0.16285
5912         3  152870001  152889913     17       7  413466       2.0279     0.021285
152118       3  153192284  153221986    106      12  413466       2.9853    0.0014166
26084        3  153828792  153977116    343      18  413466      0.80332       0.2109
170506       3  153991952  154052286     97      13  413466      0.17027       0.4324
344758       3  154053961  154157504    252      21  413466     -0.36733      0.64331
4311         3  154787436  154903018    241      46  413466      0.20879      0.41731
23007        3  155196170  155472878    769      25  413466       4.2044   1.3089e-05
285315       3  155478901  155534076    128      16  413466       2.6708    0.0037833
9197         3  155542800  155582248     95      14  413466       2.4773    0.0066198
8833         3  155578325  155658650    212      13  413466        2.371    0.0088711
7881         3  155828337  156258427   1093      65  413466       0.8228      0.20531
6747         3  156256429  156282973     66       9  413466       1.2843     0.099519
25976        3  156382205  156426059    100      14  413466       1.2302      0.10931
389170       3  156533069  156765418    647      28  413466       1.2411      0.10729
57018        3  156862791  156888482     66       7  413466      0.31613      0.37595
79674        3  156976031  157231415    693      34  413466     -0.61689      0.73135
5806         3  157144580  157162917     45       5  413466      -1.1918      0.88334
152078       3  157251133  157397031    456      36  413466      -1.3605      0.91317
6474         3  157812300  157833952     47       6  413466      -1.2959      0.90249
51319        3  157813690  158264124   1251      21  413466     -0.70817      0.76058
4291         3  158278953  158325749    141      15  413466      -1.0838      0.86077
85476        3  158352286  158411861    177       9  413466      -1.9811      0.97621
56925        3  158382703  158400482     51       5  413466      -1.8196      0.96559
5918         3  158413392  158460642    153      15  413466      -1.5554      0.94008
100287290    3  158448178  158479466     97      11  413466      -1.3678      0.91431
64747        3  158509051  158549008     91      15  413466     -0.31097      0.62209
654502       3  158777041  158985596    396      24  413466        1.722     0.042533
100505385    3  158777041  159616655   1640      87  413466       2.0356     0.020895
29970        3  158981036  159616655   1248      86  413466        1.804     0.035617
3592         3  159696623  159715306     41      10  413466       2.7102    0.0033626
401097       3  159933423  159947500     27       6  413466      0.89505      0.18538
57560        3  159973274  160128028    191      22  413466       2.4996    0.0062167
10051        3  160107078  160154255     79      12  413466       2.6275    0.0043004
286827       3  160151791  160177626     50       9  413466       2.3102     0.010439
3840         3  160211283  160293376    134      14  413466       2.3639    0.0090423
80117        3  160384948  160397736     31       5  413466       0.4061      0.34233
151742       3  160463996  160790317    725      30  413466     -0.52927      0.70169
8706         3  160800171  160833160     66       9  413466      -1.7437      0.95939
51068        3  160929050  160971582     93      13  413466      -1.5872      0.94377
165679       3  161061080  161100662    147      18  413466      -1.1953      0.88402
131149       3  161137389  161223240    312      15  413466      0.77907      0.21797
6476         3  164695186  164806283    218      13  413466       1.5596     0.059425
22865        3  164900510  164924469     35       9  413466     0.086051      0.46571
590          3  165489192  165565260    230      23  413466       2.0225     0.021564
79740        3  166956575  167108193    352      25  413466         1.38     0.083792
5276         3  167158077  167206732    123      12  413466     0.059777      0.47617
151790       3  167194789  167381747    302      32  413466       0.9196      0.17889
11235        3  167400192  167462693     83       5  413466       1.6234     0.052252
5274         3  167443432  167544857    290      19  413466        2.079     0.018808
27333        3  167724957  167823712    215      23  413466     -0.76968      0.77926
2122         3  168799787  169391563   1594     115  413466        1.904     0.028458
55892        3  169480619  169509004     38       5  413466        2.211     0.013518
84517        3  169483209  169497683     23       5  413466       2.2774     0.011381
151827       3  169509716  169540574     65       9  413466        1.346     0.089153
344657       3  169520658  169557061     80      13  413466        1.484      0.06891
79782        3  169555529  169597723     95      13  413466       1.2572      0.10434
344658       3  169619360  169658463    114      13  413466     -0.11374      0.54528
7095         3  169674580  169717661     69       6  413466       0.6815      0.24778
26996        3  169745735  169804684    129      10  413466       1.4139     0.078703
80012        3  169803868  169909537    140      14  413466       1.9434     0.025984
5584         3  169930220  170025270    305      11  413466     -0.11424      0.54548
6498         3  170065473  170116137    125      13  413466       1.4261     0.076917
5010         3  170126653  170153979     58      12  413466       1.0086      0.15659
57709        3  170175842  170313863    282      30  413466      0.60025      0.27417
200916       3  170581164  170598045     25       6  413466      0.02235      0.49108
56648        3  170604704  170636426     60      11  413466     -0.33751      0.63213
6514         3  170712637  170754768     95       7  413466      -1.0044      0.84242
23043        3  170778792  171188197   1042     109  413466      0.49897       0.3089
5337         3  171316695  171538284    565      20  413466      0.95743      0.16918
389177       3  171551139  171578608     61      17  413466       1.2713       0.1018
64778        3  171747418  172119993    886      82  413466     -0.65753      0.74458
2693         3  172159581  172176246     45      11  413466     -0.10685      0.54255
8743         3  172221798  172251297    119      20  413466     -0.22844      0.59035
57552        3  172346935  172439207    264      38  413466      0.47433      0.31763
1894         3  172458425  172540764    166      17  413466      0.12989      0.44833
83893        3  172605647  172869058    642      49  413466      0.52474      0.29988
22871        3  173105570  174005934   2309     129  413466       1.5692     0.058303
254827       3  174567095  175524928   3012     186  413466      -1.2563      0.89549
79718        3  176737042  176925048    445      34  413466      0.47636      0.31691
10242        3  178244086  178563717    953      48  413466       2.4758    0.0066478
64393        3  178733511  178800067    113      17  413466       2.3352    0.0097668
5290         3  178856311  178954000    216      24  413466    0.0066387      0.49735
27094        3  178956037  178994838    164      21  413466      0.76201      0.22303
51193        3  179031551  179054825     43       8  413466      0.45083      0.32606
55669        3  179055480  179112514     85      12  413466      0.70399      0.24072
59345        3  179112376  179179371    120      18  413466      0.26704      0.39472
86           3  179270708  179307693     47       7  413466       0.9257       0.1773
57129        3  179304753  179332434     42       5  413466      0.66431      0.25325
4711         3  179312575  179343788     45       7  413466      0.95449      0.16992
8975         3  179360933  179508689    370      37  413466       1.1967      0.11571
51555        3  179511246  179764841    670      42  413466       1.9606     0.024961
151613       3  180309918  180337620     36      10  413466     -0.30377      0.61935
339829       3  180329860  180407300    108      20  413466     0.099102      0.46053
8087         3  180620096  180702041    132      13  413466        1.169       0.1212
131118       3  180699997  180717562     18       4  413466       1.6138     0.053286
6657         3  181419712  181433724     15       5  413466       3.5183   0.00021713
23200        3  182501291  182640923    258      11  413466       3.9106   4.6042e-05
54165        3  182658653  182713731     68      12  413466       2.7194    0.0032699
56922        3  182731506  182827373    178      14  413466        3.234   0.00061042
27074        3  182838503  182890667    208      22  413466      0.97853      0.16391
23101        3  182894331  183156031    663      58  413466      -1.1009      0.86453
84002        3  182961032  182992679     34       7  413466      -1.5872      0.94376
89857        3  183203819  183283499    170      21  413466      0.87654      0.19037
54800        3  183343398  183403807    181       5  413466      0.49418      0.31059
55689        3  183405587  183531913    220      17  413466      0.50184      0.30789
79929        3  183532164  183553393     63       9  413466       1.3344     0.091034
55486        3  183542022  183612693    210      19  413466       1.4728     0.070407
10057        3  183636222  183745803    255      15  413466       1.7072     0.043897
200909       3  183739332  183758657     69      13  413466       1.5474     0.060879
170572       3  183760835  183779961     61      13  413466       2.6532    0.0039862
285242       3  183804852  183826283     41       6  413466       1.3875     0.082645
8893         3  183842810  183864599     38       8  413466      0.50577      0.30651
1857         3  183863099  183892814     50      10  413466       2.3635    0.0090504
1173         3  183882634  183903379     40      10  413466       2.5255    0.0057762
55324        3  183893863  183913295     43       9  413466       2.3892    0.0084422
90113        3  183938317  183961617     52       7  413466       3.9779   3.4769e-05
9718         3  183957445  184012319    103      16  413466        4.506   3.3035e-06
10195        3  183958617  183977313     32       8  413466       4.3559   6.6261e-06
94032        3  183975503  183989251     29       6  413466       4.6048   2.0638e-06
5708         3  184006886  184028342     33       8  413466       3.3221   0.00044678
1981         3  184022283  184054646     45      12  413466       3.9783   3.4702e-05
131408       3  184043717  184065563     49      16  413466       4.4696   3.9174e-06
1181         3  184062473  184089439     63      15  413466       4.6134   1.9802e-06
5437         3  184069502  184087883     31       8  413466       3.7998   7.2415e-05
8646         3  184087861  184109117     43      13  413466       2.5311     0.005685
7066         3  184088273  184107368     41      12  413466       2.5772    0.0049799
2049         3  184269587  184301696     97      18  413466       1.2987      0.09702
64110        3  184426655  184439836     22       6  413466      0.44897      0.32673
23355        3  184519925  184771902    464      27  413466      0.69107      0.24476
285382       3  184794338  184880802    237      24  413466     -0.12966      0.55158
1962         3  184906912  184981886    132      14  413466     -0.70914      0.76088
9175         3  184990729  185208382    483      29  413466     -0.27697       0.6091
90407        3  185205889  185226845     21       3  413466      0.74234      0.22894
200879       3  185224070  185280369    166      14  413466      0.88197       0.1889
59343        3  185290284  185350389    148      11  413466     -0.20265       0.5803
10644        3  185360027  185552827    287      30  413466       1.8692     0.030795
6434         3  185630856  185665924     52      10  413466      0.78111      0.21737
2119         3  185762606  185836901    127      15  413466       3.9015   4.7803e-05
1608         3  185851396  186090023    549      87  413466       2.8162    0.0024297
1427         3  186254732  186273049     24       7  413466      -1.0498      0.85309
55171        3  186262356  186298332     83       9  413466      0.31268      0.37726
51726        3  186278467  186305089     75       5  413466      0.51939      0.30174
197          3  186320850  186340607     65       9  413466      -0.1189      0.54732
26998        3  186343758  186372297     77      21  413466       1.6869     0.045814
3273         3  186373747  186397523     68      10  413466        1.439     0.075077
3827         3  186425098  186463699    216      20  413466      0.30124      0.38161
1974         3  186491361  186509186     43      11  413466     -0.80114      0.78848
5984         3  186506181  186534484     41       8  413466     -0.45106      0.67403
9370         3  186550463  186577752     85      19  413466     -0.39995       0.6554
6480         3  186638315  186797841    593      71  413466      0.88145      0.18904
116832       3  186837241  186867263     60       7  413466      -1.0386       0.8505
132112       3  186905274  186920753     35       7  413466       1.3205     0.093331
5648         3  186932373  187019810    256      37  413466      0.21435      0.41514
64108        3  187076168  187090872     50      11  413466      0.55294      0.29015
6750         3  187385194  187398201     42       6  413466       0.2394       0.4054
344892       3  187414547  187430345     69      10  413466    -0.065146      0.52597
604          3  187437665  187473513     97      22  413466      0.12211       0.4514
4026         3  187861097  188609960   2016     196  413466       3.5202   0.00021564
285386       3  188807910  189042771    542      46  413466     0.090299      0.46402
8626         3  189338942  189616568   1049     116  413466       1.5204     0.064206
55214        3  189673017  189850226    580      32  413466      -2.0505      0.97984
9076         3  190021990  190050235    137      25  413466     -0.61912      0.73208
10686        3  190095661  190131432    125      15  413466      -2.3798      0.99134
131920       3  190144944  190177665    109      17  413466      -1.2807      0.89984
3556         3  190221840  190380356    491      78  413466       1.1216      0.13101
647309       3  190569026  190620190    165      28  413466      -1.0095      0.84362
344901       3  190907039  190984904    244      27  413466     -0.23812      0.59411
257313       3  190983444  191058325    319      26  413466      -1.6567      0.95121
152137       3  191036874  191117959    337      22  413466      0.40131       0.3441
152138       3  191168952  191180745     58       6  413466     -0.27315      0.60763
2257         3  191855533  192455388   1623     137  413466       4.2793   9.3748e-06
151963       3  192513104  192645950    397      32  413466      0.12353      0.45084
57110        3  192938030  193026602    185      18  413466       0.6333      0.26327
344905       3  192991331  193106514    356      26  413466       0.5094      0.30524
84239        3  193118366  193282810    372      41  413466      -1.3664      0.91409
4976         3  193300933  193417100    275      13  413466     -0.94533      0.82775
3280         3  193843931  193857901     41       6  413466     -0.54106      0.70577
1370         3  194058994  194082063    123      14  413466      0.72819      0.23325
131578       3  194074476  194100472    163      18  413466     0.061019      0.47567
2814         3  194114050  194129995     39       6  413466      0.34082      0.36662
79572        3  194121903  194198968    135      13  413466      0.71853      0.23621
93109        3  194306902  194364150    306      25  413466      0.46892      0.31956
55341        3  194360017  194403206    180      14  413466    0.0092005      0.49633
131583       3  194396622  194411266     59       9  413466      0.17269      0.43145
152002       3  194787508  195001895    670      44  413466        2.556    0.0052941
23527        3  194993965  195173817    518      15  413466       1.6618     0.048279
5504         3  195239721  195280224    109      14  413466     -0.72543       0.7659
347          3  195294073  195321076    113      18  413466      0.31145      0.37773
200958       3  195406293  195468504     64      17  413466       1.6501     0.049462
4585         3  195472136  195549148    220      23  413466      -0.7424      0.77108
10188        3  195588735  195645880    156      29  413466       -1.098       0.8639
7037         3  195774655  195819032    159      16  413466      0.54287      0.29361
131540       3  195922823  195948308    128      18  413466       1.2021      0.11466
200931       3  195933383  195961801    113      16  413466        1.307     0.095613
5130         3  195959739  196024623    147      14  413466       1.0083      0.15666
255758       3  196016590  196055165    103      11  413466      0.15964      0.43658
116211       3  196048917  196075291     70      12  413466      0.26668      0.39486
26043        3  196078245  196169411    141      19  413466       1.6719     0.047272
165918       3  196194154  196240639    122      15  413466     0.063951       0.4745
255798       3  196232250  196252237     43       6  413466       1.3897     0.082312
348793       3  196279524  196305627     55       9  413466      0.42591      0.33509
200933       3  196285725  196317430     72      14  413466      0.46596      0.32062
375387       3  196356656  196390375    144      39  413466      0.69947      0.24213
54965        3  196429234  196464378    111      10  413466     -0.40547      0.65743
84984        3  196431644  196449131     72       7  413466     -0.94653      0.82806
5062         3  196456728  196561018    380      33  413466      -1.0451        0.852
205564       3  196584727  196663085    190      20  413466      0.16852      0.43309
22916        3  196660773  196679464     53      10  413466     -0.53032      0.70206
80235        3  196671714  196705742    102      21  413466     -0.38355      0.64935
4241         3  196727111  196766687     84      20  413466      0.23044      0.40888
1739         3  196767931  197036171    638      26  413466      0.56023      0.28766
622          3  197235154  197310194    306      32  413466      -1.9474      0.97426
9711         3  197396759  197486568    154      12  413466       1.6995     0.044615
84248        3  197466424  197512817     70      10  413466    -0.042281      0.51686
84859        3  197508112  197616807    219      32  413466      -1.3846      0.91691
84223        3  197614446  197696982    216      19  413466      -2.1657      0.98483
6165         3  197667023  197684222     50       7  413466      -2.1661      0.98485
89782        3  197677071  197772091    231      19  413466     -0.39877      0.65497
728262       3  197869039  197909228      6       4  413466       1.0204      0.15376
152687       4      43227      89599     40       7  413466      -1.3511      0.91167
255403       4     114420     157991     68       8  413466      -1.9901      0.97671
654254       4     262964     309110    135      15  413466     -0.92234      0.82182
7700         4     321417     371576    172      15  413466     0.011485      0.49542
170960       4     432273     502960    191      17  413466     -0.29039      0.61424
54872        4     482989     534820    181      14  413466       1.1838      0.11824
5158         4     609363     666181    174      13  413466      0.80286      0.21103
4636         4     659717     677322     35       8  413466       1.6279     0.051773
521          4     664725     678127     26       7  413466       2.1829     0.014522
84179        4     668492     693257     42      13  413466       2.1297     0.016598
10336        4     689537     765928    262      29  413466       2.1592     0.015416
10815        4     777245     829945    238      29  413466      0.58085      0.28067
2580         4     841565     936174    349      31  413466     -0.29111      0.61452
84286        4     916175     953944     96      18  413466      0.27688      0.39094
1609         4     951172     977348     62      13  413466       1.5163     0.064722
3425         4     970785     999817     83      20  413466        1.717     0.042988
10861        4     971361     997228     74      19  413466        1.705     0.044094
53834        4     994712    1022186     94      16  413466      0.91207      0.18087
285498       4    1048539    1117352    299      13  413466     -0.29194      0.61484
10417        4    1159220    1212750    121      24  413466        1.571      0.05809
101928548    4    1192423    1205046     34      13  413466       1.8486     0.032258
1487         4    1203728    1252908    139      17  413466       2.0857     0.018503
10296        4    1273642    1335425    295      14  413466       1.8782     0.030178
101928621    4    1315722    1329906     39       6  413466       1.4103     0.079232
57654        4    1331043    1383337    182      18  413466       2.2375     0.012627
285464       4    1375340    1391282     32       7  413466       2.4815    0.0065413
152877       4    1640108    1695988    160      14  413466      -1.0427      0.85146
7884         4    1693027    1724421    100      13  413466     -0.39454      0.65341
10460        4    1713217    1748405    189      16  413466     -0.34715      0.63576
92305        4    1716179    1733084     91      10  413466     -0.16407      0.56516
2261         4    1785039    1812099     63      16  413466     -0.55033      0.70895
3954         4    1811706    1867974     40      20  413466      0.49739      0.30946
7468         4    1863123    1985434     80      30  413466      0.85574      0.19607
7469         4    1982941    2020962     48       6  413466      0.71837      0.23626
401115       4    2033720    2047197     20       4  413466       1.6829     0.046197
339983       4    2051239    2072316     30       5  413466       1.7657     0.038725
353497       4    2072145    2253848    413      12  413466       2.1854     0.014432
79441        4    2228596    2253860     64       8  413466       1.9444     0.025921
10608        4    2247660    2273739     67       9  413466       1.9471      0.02576
57732        4    2269824    2430370    618      44  413466       2.0623     0.019591
402160       4    2410701    2466190    162      20  413466       1.0599      0.14459
6047         4    2460795    2519086    131      19  413466      -0.5942      0.72381
8603         4    2617159    2735802    284      21  413466      0.40997      0.34091
79155        4    2741887    2768103    100      18  413466      0.42583      0.33512
6452         4    2784750    2844323    226      31  413466      0.87415      0.19102
118          4    2835454    2933303    153      20  413466        1.163      0.12241
10227        4    2930788    2946586     37      11  413466       1.4468     0.073972
8602         4    2938163    2975233     81      11  413466      0.36221       0.3586
2868         4    2955232    3043974    251      19  413466      0.59979      0.27432
3064         4    3066408    3247187    381      21  413466      0.70356      0.24085
345222       4    3240766    3274965    108      10  413466         1.99     0.023296
6002         4    3305874    3443140    302      36  413466       3.3802   0.00036219
3083         4    3433702    3452714     58      16  413466       1.4213     0.077621
285489       4    3455033    3504703    281      28  413466       2.0212     0.021629
4043         4    3503824    3544224    177      22  413466      0.51401      0.30362
152          4    3758296    3771753     51      12  413466      0.56054      0.28756
133060       4    4189030    4238621    181      23  413466     -0.95647      0.83058
85013        4    4235769    4259965    142      10  413466     -0.12402      0.54935
55646        4    4267928    4301896    133      12  413466      -0.1877      0.57444
166793       4    4281924    4325013    160      11  413466     -0.68117      0.75212
27065        4    4377983    4422285    136      18  413466     -0.44688      0.67252
53407        4    4419195    4553775    333      18  413466       0.1374      0.44536
4487         4    4851392    4867163     71      20  413466      -0.7845      0.78363
54360        4    5014813    5031197     61       9  413466   -0.0056316      0.50225
55351        4    5043527    5504228   1916      97  413466     -0.47536      0.68274
132884       4    5543031    5721275    643      52  413466     -0.16904      0.56712
2121         4    5702924    5817531    544      58  413466     -0.72045      0.76438
1400         4    5820991    5904785    299      43  413466       0.5752      0.28258
389197       4    5897818    6002175    619      64  413466       1.2619      0.10348
152789       4    6025161    6212318    632     106  413466      0.58453      0.27943
7466         4    6261577    6306492    180      11  413466      0.92377       0.1778
5522         4    6320805    6575327    966      98  413466       1.6146     0.053194
23324        4    6566902    6625688    164      25  413466       2.6609    0.0038962
93621        4    6631818    6645972     31       7  413466       2.5297    0.0057076
6286         4    6685566    6700397     66      16  413466         2.14     0.016179
55330        4    6707842    6720887     19       7  413466       2.6336    0.0042237
114932       4    6707928    6721606     22       7  413466       2.5733    0.0050371
9778         4    6774459    6887399    170      29  413466     0.040074      0.48402
57533        4    6901171    7036345    475      29  413466     -0.15265      0.56066
93624        4    7035156    7061179     75      12  413466       0.2254      0.41084
257236       4    7041076    7054728     42       8  413466     0.021141      0.49157
80273        4    7060280    7079800     75      10  413466      0.68789      0.24576
57537        4    7184374    7746064   2886     258  413466       1.0378      0.14968
768239       4    7430521    7446700    102      17  413466     0.028788      0.48852
60312        4    7758940    7951653    933      41  413466     -0.92012      0.82125
389199       4    7930734    7943523     51       7  413466      -1.5771      0.94262
84448        4    7965537    8170559    754     102  413466     -0.63267      0.73653
54436        4    8191060    8244330    178      33  413466      -1.6946      0.95493
94031        4    8261487    8310338    203      26  413466      -1.6719      0.95273
8310         4    8366509    8452452    294      24  413466      -1.7715      0.96176
152992       4    8432532    8479782    119      16  413466      -1.4922      0.93218
27201        4    8571964    8593250    133      28  413466       1.8226     0.034186
8532         4    8584387    8622988    251      34  413466       1.4956     0.067384
3166         4    8846303    8883543    112      20  413466    -0.061977      0.52471
650293       4    8941477    8953627     28       9  413466      0.94414      0.17255
100287013    4    9145022    9168720     63      11  413466      0.20365      0.41931
