GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
55599        1  104058323  104099361    246      19  603524     -0.78393      0.78346
280          1  104085894  104123656    228      19  546237     -0.35734      0.63958
279          1  104149999  104169900     99      12  537936     -0.58534      0.72084
276          1  104183695  104208674    130      23  559213      0.76945      0.22081
277          1  104228539  104253519    144      14  521456      0.44584      0.32786
278          1  104277833  104302812    111      18  504985      0.62989      0.26438
55170        1  107589267  107603416     51      12  607353     -0.21003      0.58318
22854        1  107672540  108025977   1705     123  586700     -0.46036      0.67737
10451        1  108112282  108517545   1047      54  538649     0.087192      0.46526
29957        1  108675844  108752980    188      53  529858      -0.6693      0.74835
148545       1  108764402  108796720    133      14  621628      0.30272      0.38105
653149       1  108982887  109015139    104      27  569642     -0.20859      0.58262
284611       1  109092653  109183449    395      47  600881     -0.17352      0.56888
113802       1  109189410  109214148     97      17  581439       1.0551      0.14568
55119        1  109224932  109245925     62      15  571735       1.1448      0.12615
163479       1  109245556  109286871    151      34  553688      0.51427      0.30353
6814         1  109279285  109353648    214      39  525124    -0.087131      0.53472
254268       1  109357020  109410864    125      23  544493        0.654      0.25655
29899        1  109407972  109474544    187      22  558257     -0.53445      0.70348
23155        1  109470630  109516121    138      26  532957      0.27515       0.3916
22911        1  109511335  109594860    256      39  556572      0.23513      0.40706
6884         1  109605498  109628624     65      23  568921      0.23641      0.40656
56900        1  109623403  109641054     55      18  549519      0.29964      0.38223
57535        1  109646585  109750903    373      58  436477     0.047204      0.48118
127003       1  109647073  109666484     65      12  574029       0.5762      0.28224
6301         1  109746515  109782304    135      22  552900     -0.47931      0.68414
1952         1  109782641  109819878    166      41  471772      0.44501      0.32816
84722        1  109820676  109835790    116      16  595332    -0.067785      0.52702
343263       1  109833487  109859663     92      19  465895      -1.2368      0.89193
6272         1  109850687  109950563    400      80  541047      0.72396      0.23454
5686         1  109940153  109979108    149      33  499970     -0.56227      0.71303
284612       1  109999100  110026264     47      16  397380     -0.49969      0.69135
127002       1  110016533  110036926     40      17  455711      0.75362      0.22554
284613       1  110026658  110044563     51      22  445710       0.8981      0.18457
57463        1  110047946  110062336     52      12  420189      -1.2965       0.9026
83873        1  110072494  110089987     53      12  531461     0.055713      0.47779
2773         1  110081186  110139965    212      42  532154      0.94665      0.17191
2780         1  110144389  110165705     57       9  514086      -1.5927      0.94439
271          1  110152435  110176177     71      12  452057       -2.175      0.98519
2948         1  110188698  110209623     71      17  505358       1.8985     0.028817
2946         1  110200644  110228119     88      25  447029       2.5483    0.0054121
2944         1  110220418  110242328     73      26  462928       1.6661     0.047851
2949         1  110244406  110262390     69      13  571483       1.1246      0.13038
2947         1  110275054  110293660     93      10  616938     -0.18583      0.57371
79574        1  110291202  110316644    119      20  611486       1.3137     0.094467
1435         1  110443233  110475116    151      39  575162      -0.7571       0.7755
10768        1  110517387  110567864    260      27  554462      0.49771      0.30934
85369        1  110564199  110598763    113      42  383567     -0.26643      0.60505
257          1  110601497  110623322     87      13  546681       1.0103      0.15617
164153       1  110645062  110658069     43      10  560300      0.26976      0.39367
388662       1  110683132  110746324    225      44  568524       -1.334      0.90889
3749         1  110743336  110778174    188      28  609919       1.4412      0.07476
64783        1  110871945  110890803     84      18  606345      0.13914      0.44467
9122         1  110903973  110943704    210      17  655546       1.8517     0.032032
10542        1  110942375  110960546     45      20  512694       1.3208     0.093291
84432        1  110983788  111001476     54      15  465585      0.32368      0.37309
3744         1  111058339  111071797     56      11  462018      0.16706      0.43366
3737         1  111134702  111184096    135      36  488189      0.56268      0.28683
3738         1  111194682  111227655    131      35  535382     -0.33708      0.63197
963          1  111403821  111444058    154      21  621929      0.78638      0.21582
55791        1  111488312  111516825    123      26  570520     -0.15873      0.56306
128338       1  111658454  111692838    161      27  595593       1.8532     0.031929
10390        1  111672249  111729224    256      31  602413       1.4933     0.067684
79961        1  111727091  111757160    131      25  617035       1.1778      0.11945
1117         1  111760281  111787562     99      21  569780       1.3935     0.081741
27159        1  111823474  111864688    185      37  609929      0.11486      0.45428
128344       1  111857285  111897139    154      30  641020       1.0951      0.13675
5016         1  111955437  111980399     92      27  598543     0.077001      0.46931
79084        1  111981012  112001915     79      29  541005     0.043955      0.48247
515          1  111981467  112006040    103      31  571479    -0.037323      0.51489
128346       1  112006474  112022634     53      21  486586      0.28406      0.38818
140          1  112024470  112116602    429      33  597424      0.15237      0.43945
5906         1  112152405  112258307    553      29  486476     -0.35176      0.63749
55924        1  112263186  112308419    161      22  514136      -1.1822      0.88144
11218        1  112288190  112311699     77      16  470393      -1.1269      0.87011
3752         1  112316944  112542147    735      95  542505       -2.464      0.99313
643355       1  112522593  112542964     71      24  513558     -0.49208      0.68867
55917        1  112928800  113005286    186      48  436617     0.033027      0.48683
7482         1  113000040  113065410    223      25  509335      0.44274      0.32898
54879        1  113064640  113172040    316      29  511603      0.71501       0.2373
829          1  113152075  113215741    282      19  527130      0.48785      0.31283
4343         1  113207048  113244868    162      37  475358     -0.14108       0.5561
389          1  113242249  113260025     43      12  580643      -1.7674      0.96142
333926       1  113251116  113267950     26      12  465693     -0.73534      0.76893
284467       1  113251619  113271357     29      14  470676     -0.53399      0.70332
6566         1  113452969  113508975    107      23  511180      0.55229      0.29037
9860         1  113605792  113669324    182      28  513328      0.85163      0.19721
260425       1  113923087  114230045   1317     150  563008      0.32568      0.37233
10745        1  114238324  114312165    383      58  464114      -1.4709      0.92935
54665        1  114302954  114365070    278      60  417983      0.58166       0.2804
26191        1  114354933  114424375    238      48  533670     0.091526      0.46354
440603       1  114417936  114440230     82      19  576098     -0.98004      0.83647
10717        1  114435870  114457741     82      15  597978     -0.80532      0.78968
64858        1  114437915  114458208     82      17  582355     -0.85904      0.80484
204851       1  114461819  114521991    247      41  549895     -0.29747      0.61695
56944        1  114512030  114526375     48      16  573615     -0.20276      0.58034
148281       1  114630414  114706472    283      41  552650     0.041644      0.48339
51592        1  114933899  115063781    517      30  557997       2.2094     0.013574
10286        1  115108678  115134265    107      31  584441     -0.42118      0.66319
163259       1  115125655  115222732    505      45  603024      -1.0187      0.84582
270          1  115214219  115248239    156      34  589474      -0.0329      0.51312
4893         1  115245585  115269515    115      28  590890      0.45941      0.32297
7812         1  115258034  115310671    245      51  614426      0.50462      0.30691
80143        1  115310600  115333308     96      24  608161       2.3129     0.010363
6847         1  115387455  115539491    644      74  553041     -0.97886      0.83617
7252         1  115562445  115578430     62      10  556863      0.24932      0.40156
10100        1  115589132  115642121    234      24  548692     -0.46734      0.67987
4803         1  115827037  115890857    309      42  594124      0.95799      0.16903
81839        1  116174574  116242345    358      34  506987       2.0754     0.018977
845          1  116241124  116321426    318      31  573981      0.74655      0.22767
4808         1  116377498  116393747     48      10  486444    -0.026742      0.51067
55356        1  116509119  116614175    200      51  413006      0.59531      0.27582
126868       1  116644376  116679361     79      25  452066      0.55523      0.28937
476          1  116904802  116949569    168      19  598723      -1.3125      0.90533
965          1  117055656  117123715    236      48  571277      0.88333      0.18853
3321         1  117115520  117220377    436      62  519391      -1.7138      0.95672
388667       1  117226734  117250725    104      21  563196      0.70167      0.24144
914          1  117287057  117313351     96      18  594165      0.95936      0.16869
5738         1  117442689  117534472    312      26  631215      0.10519      0.45811
9398         1  117534372  117580673    132      38  569382     0.052885      0.47891
8458         1  117592910  117646992    215      29  624808      0.25103       0.4009
80263        1  117652177  117674411     78      20  549772     -0.46358      0.67853
79679        1  117684709  117763582    287      35  563223     -0.65953      0.74522
10905        1  117900085  118069820    534      40  577733     -0.34692      0.63568
54855        1  118138604  118172511     82      24  541401      0.64368      0.25989
54834        1  118404607  118482302    261      49  530381      0.35708      0.36051
10885        1  118462372  118504549    145      31  597238      -0.8413      0.79991
200162       1  118494788  118737848   1281      39  552742     -0.68312      0.75273
6913         1  119424166  119542179    487      42  532517      0.14084        0.444
10352        1  119572339  119693404    472      64  535564   -0.0074789      0.50298
51179        1  119901399  119938253     92      18  412243      0.46193      0.32207
3284         1  119947554  119967162     41       9  455764      0.53477      0.29641
3283         1  120039826  120059181      6       4  133503     -0.13234      0.55264
90874        1  120160500  120200813      9       2  215592       1.1204      0.13126
3158         1  120289119  120321555      1       1    7409      -2.3189       0.9898
83998        1  120335141  120364203      3       2   74004      0.23179      0.40835
343505       1  120375888  120397503      7       3   74004    0.0089865      0.49641
653820       1  120828959  120857181      1       1  372268      0.40094      0.34423
644591       1  143765644  143777881      8       5   74004       3.0925   0.00099231
728833       1  143894952  143923143     28      13   67666       2.0001     0.022746
647135       1  143905897  144095926     38      18   72352      0.85387      0.19659
9659         1  144849924  145086186     35      27   83573     -0.79114      0.78557
388677       1  145166379  145287770      5       3   74004      -1.0314      0.84883
100132406    1  145283371  145370184      4       2   74004     -0.38919      0.65143
148738       1  145403191  145419045      1       1   74004       1.0322        0.151
10628        1  145428438  145444135      1       1   74004      0.82319       0.2052
128077       1  145467059  145503170      3       2   74004     -0.12004      0.54777
9939         1  145497557  145515036      1       1   74004      0.79709       0.2127
10623        1  145591105  145620972      5       2  195367       2.2902     0.011004
27246        1  145600990  145690505     16       7  119459       1.9659     0.024655
11126        1  145694298  145725639     41      12  316601       1.6035     0.054416
5174         1  145717662  145765707     80      13  409830      0.30777      0.37913
653519       1  145763095  145837103    115      13  383976     -0.25736      0.60155
200030       1  146031042  146092633     60       9  238346      0.85063      0.19749
607          1  147003222  147099522    604      48  449045       1.1753      0.11994
51205        1  147117668  147152634    172      23  493761      0.35413      0.36162
2702         1  147226832  147263165    191      28  543683     -0.27505      0.60836
2703         1  147364946  147382896     92      19  489838    -0.069128      0.52756
51463        1  147390506  147467253    351      32  476436      0.72253      0.23498
25832        1  148001531  148035865      8       5   74004      -1.7575      0.96058
100288142    1  148248749  148357262    347      40  321124      -1.0294      0.84836
199882       1  149692915  149711346     23      11   86630      -1.1599      0.87696
2209         1  149744232  149765574     41      14   78738     -0.58862      0.72194
440689       1  149752745  149793965     50      21  102580     -0.35735      0.63958
101927767    1  149762579  149775403     12       6  109514       1.1063      0.13429
653604       1  149783280  149795236     17       8  107048     -0.46578      0.67931
8370         1  149794170  149807697     31      10  198052      0.53276       0.2971
126961       1  149810759  149822765     31      11  320682      0.16707      0.43366
8337         1  149812285  149824318     27      10  298309     -0.36941      0.64409
723790       1  149812628  149824661     25      11  264130     -0.34095      0.63343
333932       1  149814181  149826187     15       6  305265    -0.096116      0.53829
8338         1  149848525  149860461      4       2  198264      -1.8968      0.97107
51027        1  149861110  149873848      1       1  270892      -1.5824      0.94322
9900         1  149873370  149899434     56      10  433338     -0.74801      0.77277
10262        1  149893709  149911449     55      10  462733     -0.15083      0.55994
10903        1  149899043  149918791     46      11  455499     0.032366      0.48709
56957        1  149910729  149992686    162      26  409113     -0.23751      0.59387
11311        1  150029350  150119005    254      15  503127    -0.089684      0.53573
51177        1  150112170  150133325     41      10  420959      0.67421      0.25009
81611        1  150189217  150218504     72      13  481170      0.17757      0.42953
23632        1  150219554  150238978     41       9  484503      0.22094      0.41257
79630        1  150234687  150254835     51      10  471522      0.22992      0.40908
51107        1  150236299  150251609     41       9  475554      0.27994      0.38976
148523       1  150244930  150261005     37      11  427868      0.19458      0.42286
54460        1  150256262  150282914     44      17  448988      0.39383      0.34685
9129         1  150283928  150327204    163      20  573057     -0.28996      0.61408
23248        1  150326624  150450542    464      26  559181     -0.16969      0.56737
80222        1  150449840  150481585    111      12  633894      0.19198      0.42388
1893         1  150470487  150487765     59      10  605131      0.13169      0.44762
54507        1  150511846  150534913     76      20  505476     -0.38689      0.65058
4170         1  150545527  150562214     42      18  492679    -0.093567      0.53727
2029         1  150593099  150612098     55      13  501333      0.48174        0.315
55204        1  150617201  150679672    211      28  544243      0.37986      0.35202
84072        1  150669035  150703372    128      13  623324      0.57767      0.28174
1520         1  150701172  150748433    135      12  600940       0.2745      0.39185
1513         1  150767184  150790917     60      16  510770     -0.21779       0.5862
405          1  150780681  150859244    173      28  484655    -0.059611      0.52377
9869         1  150888815  150938889    136      23  524361      0.52443      0.29999
29956        1  150936149  150957479     55      15  571870      0.70793       0.2395
8416         1  150944499  150969614     71      17  572125      0.22609      0.41057
55793        1  150967713  150990854     66      15  614543      0.16523      0.43438
58497        1  150970867  151009689    115      24  615886  -0.00077402      0.50031
149428       1  150999029  151021576     91      21  539158      -1.0007      0.84153
54964        1  151010259  151025396     75      16  483844      -1.0913      0.86243
56882        1  151021947  151042125     96      29  488638      0.97188      0.16556
10962        1  151022151  151042473     96      29  488638      0.97188      0.16556
126626       1  151032784  151092507    224      41  526475      0.91594      0.17985
10500        1  151102661  151129146     69      20  542221         1.39     0.082259
79626        1  151119095  151134231     32      10  613624       0.4742      0.31768
100534012    1  151119105  151144273     79      19  560078      0.67651      0.24936
79005        1  151128482  151144273     63      17  561307      0.71678      0.23676
388695       1  151130724  151148424     72      19  551905      0.74538      0.22802
29765        1  151140963  151158547     57      16  536980       1.1843      0.11814
6944         1  151147276  151172689     62      16  524799       1.3897     0.082312
8394         1  151161021  151223507    192      30  457231      0.99777      0.15919
5710         1  151217176  151241455     75      17  461681      0.07498      0.47012
57592        1  151244094  151265881     59      15  435965      0.46241      0.32189
5298         1  151262773  151310191    107      22  443387      0.61422      0.26954
5993         1  151311616  151329785     43      17  457116      0.31784       0.3753
8991         1  151335278  151355210     51      13  507066     -0.42968      0.66629
5692         1  151362041  151375912     47      20  523928     0.088261      0.46483
23126        1  151373700  151455753    195      28  460274       0.2358      0.40679
57530        1  151473331  151512668     85      17  463662     -0.82618      0.79565
7286         1  151502781  151557559    128      30  449605     -0.18659      0.57401
81609        1  151574454  151673059    254      36  484113      0.23423       0.4074
11189        1  151671034  151699290     52      15  561921     -0.18326       0.5727
284485       1  151684013  151703582     42      12  504891     -0.25972      0.60246
51686        1  151725445  151745306     63      15  529414      -0.3585      0.64002
65005        1  151730619  151746040     49      12  499128       0.1588      0.43691
11022        1  151741241  151773052     95      15  555986      0.77264      0.21987
339398       1  151771265  151787882     58       8  644732       1.2177      0.11168
6097         1  151777047  151814348    111      15  600471       1.0609      0.14437
100191040    1  151808839  151823033     40      12  610422      0.66401      0.25334
284486       1  151816720  151836173     64      18  570936      0.83716      0.20125
117145       1  151841842  151892361    163      27  554450     -0.31146      0.62227
6281         1  151953886  151976714     82       7  677373     -0.61966      0.73226
6282         1  152003482  152019511     42       6  591031     -0.43859      0.66952
100131107    1  152050533  152063058     20      13  481934       -0.533      0.70298
126637       1  152055120  152071540     27      15  501023     -0.55282      0.70981
7062         1  152077293  152097930     25      16  488586     -0.84701      0.80151
126638       1  152124571  152141704     20      13  436541    0.0090206       0.4964
388697       1  152183052  152206672    101       9  578693     -0.56228      0.71304
2312         1  152273151  152307679    158      11  510645      -0.4159      0.66126
388698       1  152319713  152342482     62       9  582062     -0.21458      0.58495
49860        1  152380219  152396750     51       9  534589       1.5213     0.064096
254910       1  152473320  152486153     41      13  599336     -0.82313      0.79478
54544        1  152476978  152489981     42      12  612349     0.043087      0.48282
353145       1  152536675  152549229     67       5  591420      -1.5017      0.93341
84648        1  152550360  152562980     76       5  548862      -0.4928      0.68892
353144       1  152563138  152575062     26      16  464264      -1.1265      0.87002
353143       1  152576287  152588074     22       7  553739      -1.1781      0.88062
353142       1  152593810  152605579      2       1   63926       0.5478      0.29191
353141       1  152625887  152638635     74       6  648711     -0.66704      0.74763
353140       1  152637791  152650550     58       5  646629       0.1905      0.42446
26239        1  152648599  152661377     59      12  523207      0.09661      0.46152
353139       1  152660840  152673418     42       9  463477       0.7916       0.2143
199834       1  152671523  152683410     57      14  511950      0.12875      0.44878
100129271    1  152681998  152694405     69      12  550559     -0.58077       0.7193
448834       1  152720506  152736029     68       7  610224     -0.41637      0.66143
353137       1  152738848  152750945     34      16  364676      0.45935      0.32299
353135       1  152748753  152762402     52       8  555981     -0.20568      0.58148
353134       1  152759227  152772157     39      10  555077      0.40014      0.34453
353132       1  152774447  152787085     55       9  595297     -0.83181      0.79724
353133       1  152775811  152789107     61      10  521297     -0.40801      0.65837
353131       1  152789949  152802073     45      10  316439    -0.016263      0.50649
448835       1  152805330  152817959     58      19  458182      -1.6636      0.95191
4184         1  152840798  152859023    115      11  275815      -0.2451      0.59681
3713         1  152871039  152885862     52       8  380711      0.17129        0.432
163778       1  152933128  152946569     49      10  431153       1.0069        0.157
6698         1  152946564  152959790     54      13  524913       1.6903     0.045486
6707         1  152964223  152977832     34       9  512488      0.51495      0.30329
6699         1  152993679  153006876     97       6  551783      0.16698      0.43369
6703         1  153010701  153023594     64       4  613348      0.43291      0.33254
6700         1  153027096  153039988    114       5  599866      0.65231       0.2571
6701         1  153041217  153054084     64      10  578594      0.39112      0.34785
6704         1  153064111  153077001     64       8  549626      0.56548      0.28587
6705         1  153083112  153095989     62      16  532457     -0.71971      0.76415
6706         1  153120558  153133427     59       8  532941       1.6101     0.053687
149018       1  153165906  153179101     54      15  419357      0.14744      0.44139
574414       1  153180060  153193293     40      13  384957       1.0377       0.1497
4014         1  153222179  153236100     62       9  638552     -0.38281      0.64907
114771       1  153268838  153293194     70      15  519418      0.23539      0.40695
57115        1  153301096  153331039    140      16  586696      0.78731      0.21555
6280         1  153320330  153335003     65       8  601932      0.95098      0.17081
6283         1  153344684  153358075    101       9  576856     -0.92869      0.82347
6279         1  153361008  153405054    145      13  537684       0.2054      0.41863
338324       1  153379000  153397201     58       6  557862     -0.10168      0.54049
645922       1  153407971  153422503     38       7  498641     -0.44807      0.67295
6278         1  153428720  153446559     56      17  455818      -1.0661      0.85681
6277         1  153505576  153518717     41       5  557964      0.30773      0.37915
6276         1  153508123  153525772     56       7  507067      0.45003      0.32634
6275         1  153514595  153528282     45       8  475860       0.5113      0.30457
6274         1  153518305  153531734     42       8  492336        0.501      0.30818
6273         1  153532084  153548306     48       8  544297      0.49373      0.31075
140576       1  153577862  153595514     54      13  451127     0.085734      0.46584
57402        1  153585231  153598808     39       9  515519    -0.073474      0.52929
6284         1  153589775  153616582     80      22  464121     -0.28592      0.61253
6271         1  153590873  153606013     53      15  438256    -0.003457      0.50138
26097        1  153596458  153620282     71      19  482790      -0.2021      0.58008
23557        1  153621130  153635828     40       8  554901      -1.1348      0.87177
3608         1  153632764  153653504     58       9  536882     -0.79451      0.78655
4881         1  153641093  153667968     55      11  487152     -0.54079      0.70567
65123        1  153690526  153748055    147      26  492039     -0.86751      0.80717
11000        1  153736830  153754133     46      16  492928     -0.27799      0.60949
57459        1  153775701  153905451    327      35  539219      -0.5371       0.7044
9909         1  153900477  153929162     75      19  537125     -0.23257      0.59195
200186       1  153918648  153941132     45      11  551622      0.26164       0.3968
27173        1  153930075  153950660     32       7  633608     -0.34988      0.63678
148327       1  153930315  153948340     30       7  648087      -0.2355      0.59309
10899        1  153945245  153961096     25       9  554693    0.0017824      0.49929
5872         1  153952593  153968853     30      11  535124     0.021791      0.49131
6232         1  153953239  153966131     23       8  563453      0.18039      0.42842
91181        1  153963666  154137592    351      31  522694     -0.77692       0.7814
7170         1  154126280  154174611     96      20  562705     -0.53863      0.70493
388701       1  154170061  154188841     42      17  501690      0.84693      0.19852
25912        1  154177683  154203273     51      18  515974      0.82562      0.20451
9898         1  154182427  154245486    133      28  528822      0.74508      0.22811
10456        1  154235039  154249851     45      15  530139      0.35875      0.35989
89872        1  154283592  154299301     61      18  446908      0.12611      0.44982
57198        1  154288036  154325280    144      29  546327     -0.26612      0.60493
3570         1  154367669  154443426    313      37  558592      0.14074      0.44404
126669       1  154440618  154484786    152      26  541233       1.1099      0.13352
126668       1  154464695  154522124    139      20  549219      0.25862      0.39796
55585        1  154519551  154541138    111      11  619885      0.33181      0.37002
1141         1  154530257  154553854     96      10  578875     0.071251       0.4716
103          1  154553033  154610456    144      30  556552      0.43583      0.33148
3782         1  154668438  154852754    698     137  544007      0.35799      0.36017
10654        1  154895708  154919484     50       6  640275     -0.50121      0.69189
57326        1  154915053  154938624     65      17  565504     -0.14301      0.55686
101928120    1  154924036  154936601     34      10  556361      0.20907       0.4172
90780        1  154928002  154944258     61      15  569037     -0.27186      0.60713
6464         1  154933274  154956959     73      20  524467     -0.45977      0.67716
1163         1  154937118  154953225     56      14  526444     -0.34848      0.63626
80308        1  154945770  154967087     34      22  436630      -1.4069      0.92027
55891        1  154956062  154968291     15       9  464986      -1.7348      0.95861
51043        1  154965106  154992501     50      14  488452       1.2375      0.10795
127579       1  154989503  155016257     52      19  477544       1.4245     0.077153
149095       1  154996256  155024906     66      25  510438      0.49716      0.30954
8751         1  155013748  155036752     67      18  540527      0.37473      0.35393
1945         1  155026213  155043529     54      19  484016     -0.17449      0.56926
1944         1  155041348  155061514     44      21  537615       2.0937     0.018142
1942         1  155090349  155108886     53      14  541563       1.4756      0.07003
55974        1  155097817  155112834     45       8  578393       1.4462      0.07406
54344        1  155110867  155122996     54       9  636454      0.76642      0.22171
80128        1  155135702  155158947     69      18  552723        1.854     0.031866
200185       1  155140384  155161331     68      15  561905       1.8729     0.030543
4582         1  155156800  155172768     49      10  611620       1.6795      0.04653
7059         1  155163879  155187772     53      15  561130       1.3563     0.087502
4580         1  155168490  155185125     38      14  536297       1.2942     0.097805
2629         1  155202739  155224653     44      19  470764       1.1412      0.12689
10712        1  155215496  155235274     49      13  507285      0.18335      0.42726
10067        1  155224270  155242176     51      13  504795      0.52319      0.30042
1196         1  155231159  155253305     70      11  509981      0.43273      0.33261
57657        1  155237218  155261139     68      10  511285      0.38305      0.35084
5313         1  155257584  155288531     80      15  478856      0.46511      0.32093
2224         1  155268539  155291957     66      14  483412     -0.20608      0.58164
23623        1  155280640  155302409     62      16  496233     -0.42179      0.66341
284618       1  155288751  155303938     35      11  524196     -0.47706      0.68334
55870        1  155303552  155542324    449      79  438189     0.093235      0.46286
55154        1  155569961  155586258     32      17  381671     -0.76838      0.77887
55249        1  155627733  155668823     59      20  464970     -0.69932      0.75783
7818         1  155647693  155710301    120      37  439205      0.47523      0.31731
54856        1  155717950  155839185    278      34  481914       1.6639     0.048063
23208        1  155819260  155856490     92      19  538905       1.9451     0.025884
6016         1  155866099  155891193     53      17  483746       1.1203       0.1313
22889        1  155881334  155914209     85      18  530629      0.43824      0.33061
339403       1  155901480  155914125     32       8  542392     -0.07959      0.53172
9181         1  155914931  155963396    105      16  535256     -0.18878      0.57487
6746         1  155977339  156000758     73      24  446291     -0.68139      0.75219
56893        1  156001445  156033613     83      24  491948        1.003      0.15792
28956        1  156014517  156029801     43      18  493520       1.4654       0.0714
57111        1  156020966  156041795     67      23  492968       1.6325     0.051288
92312        1  156040304  156061789     49      23  518138        1.777     0.037781
4000         1  156042369  156111380    158      47  503647       1.5677     0.058477
64218        1  156107145  156149042    165      15  589931      0.19255      0.42366
9673         1  156153728  156184087     75      16  508351       1.3412     0.089935
11243        1  156172779  156211368    116      21  504961      0.66665       0.2525
100527963    1  156172779  156214623    125      22  510833      0.64027        0.261
632          1  156201951  156214623     35      12  501222      0.18291      0.42744
79957        1  156211612  156227908     68      11  480693      0.25972      0.39754
23381        1  156217515  156262676    156      31  539058      0.31983      0.37455
84283        1  156242704  156263734     61      12  615108       0.5059      0.30646
112770       1  156260978  156275480     43       8  602764      0.72136      0.23534
391104       1  156266915  156279428     40       8  577014        1.069      0.14254
7203         1  156277252  156318206    130      16  564171       1.0442       0.1482
128229       1  156297105  156318286     73      11  547762        1.234       0.1086
57127        1  156328980  156356513     63      15  495059      0.99457      0.15997
10485        1  156372548  156436441    167      47  499317     -0.72103      0.76455
4209         1  156432013  156480634    113      32  504800       1.0903       0.1378
128239       1  156493697  156552396    196      39  554587      0.65866      0.25506
164118       1  156539519  156558062     57      13  610028      0.58796      0.27828
128240       1  156551554  156565591     40      10  572251     -0.38913      0.65141
54865        1  156562600  156581288     70      15  577916      0.69849      0.24243
60484        1  156579085  156597017     84      12  600445      0.73666      0.23066
63827        1  156601740  156630824     77      13  566243      0.54141      0.29411
10763        1  156637055  156657189     49      16  510195     -0.98271      0.83712
1382         1  156667898  156685608     62      12  545253     -0.26451      0.60431
51093        1  156688263  156708252     82      32  283064       1.2092      0.11329
81875        1  156690187  156708577     75      30  283730       1.2444      0.10668
79590        1  156705594  156720923     55      19  368688       1.0128      0.15559
3068         1  156710399  156732240     70      23  449819      0.65564      0.25603
5546         1  156727274  156772109    128      29  540960      0.56081      0.28746
9047         1  156774535  156796640     87      17  606574       1.0937      0.13705
4914         1  156775542  156853142    275      30  567743       1.0573      0.14519
3645         1  156809165  156838712    116      17  584764      0.69365      0.24395
375033       1  156853496  156887726    105      37  421722      0.28803      0.38666
149499       1  156880400  156904381     90      15  514558      0.48625      0.31339
9826         1  156903132  157025512    405      32  572536      -1.1096      0.86642
440695       1  157060335  157079600    164      12  672061      -2.4958      0.99372
2117         1  157092959  157118383    147      26  543903    -0.069555      0.52773
83416        1  157481667  157532310    263      58  489924      0.52815       0.2987
83417        1  157542039  157577870    170      14  586343      0.48985      0.31212
115352       1  157644771  157680775    141      21  575975       2.1993     0.013927
79368        1  157714023  157757119    159      28  566015       2.3851     0.008537
115350       1  157762693  157799940    108      34  474639       2.1331     0.016458
922          1  157795361  157821634     94      15  608891       2.3144     0.010322
55243        1  157953063  158067346    440      81  552618      0.67772      0.24897
912          1  158137828  158157717     47      17  441684      0.09272      0.46306
909          1  158208119  158229559    261       6  518174    -0.082788      0.53299
911          1  158249563  158266064     54      17  577699      -1.0523      0.85367
910          1  158296240  158311321     58      22  427181     -0.60101      0.72608
913          1  158313486  158328843     67      19  410293     -0.31983      0.62545
128360       1  158366812  158379256     69      11  615088      -0.5883      0.72184
391107       1  158388218  158400656     65      14  667164      -0.3285      0.62873
391109       1  158425352  158437793     62       7  625341      0.37242      0.35479
343406       1  158439668  158452175     54      10  603651      -0.1736      0.56891
391112       1  158515418  158527895     74       7  621961     -0.93506      0.82512
128366       1  158530941  158543394     87       7  692427      -1.2235      0.88943
128367       1  158547209  158559689     56      12  635153     -0.94725      0.82824
128368       1  158566229  158578670     36      12  584868      -1.5394      0.93814
6708         1  158578996  158666506    354      29  540772     -0.92915      0.82359
81448        1  158667968  158680442     57      17  537050     -0.82044      0.79402
391114       1  158685458  158697905     40      11  563776    -0.075962      0.53028
128371       1  158714606  158727137     41       9  633621      0.44168      0.32936
128372       1  158734034  158746472     96       8  658688     -0.31125      0.62219
81442        1  158744972  158757425     60      12  553240     -0.51049      0.69515
4332         1  158791168  158820770    138      39  564706     -0.30691      0.62054
149628       1  158891337  158948349    284      32  560388     -0.22248      0.58803
3428         1  158969682  159026445    295      27  545608      -1.4544      0.92708
9447         1  159027290  159056685    141      12  599989      0.47961      0.31575
57863        1  159131377  159174432    110      34  404086      0.26083      0.39711
2532         1  159163803  159177790     38      13  375124       1.1432      0.12649
2205         1  159243678  159279514    200      27  469337       1.1433      0.12645
441911       1  159281960  159294449     55      16  496466       1.0187      0.15418
26476        1  159399512  159412100     54      17  512733       1.4366     0.075423
127385       1  159503368  159515797     70      16  566848      0.27833      0.39038
325          1  159547616  159560161     40      15  478089      0.13123       0.4478
1401         1  159680579  159694396     31      14  538213      0.63849      0.26158
54935        1  159740730  159753833     61      17  549550      0.51707      0.30255
343413       1  159760282  159787547    106      27  487631      0.62294      0.26666
56833        1  159786440  159808782     93      25  476295      0.16661      0.43384
284677       1  159802764  159835544    142      24  528187     -0.32424      0.62712
391123       1  159822606  159842447     73      23  476489     -0.27571      0.60862
25790        1  159840650  159879992    170      36  513338      0.31528      0.37628
8407         1  159886397  159905332     68      17  571360     -0.89725      0.81521
57549        1  159895329  159925386     96      34  506794      -1.1658      0.87816
89886        1  159919782  159934044     59      21  556813    -0.027985      0.51116
93183        1  159995962  160011783     82      21  554948    -0.045966      0.51833
3766         1  160005757  160050051    206      34  555736      0.76155      0.22317
3765         1  160041360  160060712     55      20  506642      -0.0465      0.51854
