GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
284525       1  173468104  173582233    220      10  14470      0.67849      0.24873
339416       1  173575975  173649001     60       8  13167       2.3863    0.0085092
730159       1  173594661  173607773      5       2  13424       2.5726    0.0050465
27252        1  173674063  173757460     69       6  15098       0.4079      0.34167
91687        1  173767188  173804325     28       4  14986     -0.11342      0.54515
55157        1  173783719  173829182     38       6  15428     -0.57296      0.71666
84614        1  173827220  173858096     63       9  15664      0.59928      0.27449
462          1  173871438  173896516     44       7  14625       1.1129      0.13288
149041       1  173898852  173972210     93       5  13886       1.4922     0.067824
9910         1  174118552  174965945   1202      12  14911       1.0768      0.14077
9293         1  174407212  174420183     15       2  14807      0.70953        0.239
27101        1  174958571  174982663     26       6  16987       1.3551     0.087695
63931        1  174980594  175002591     31       7  16969       1.9062     0.028309
63923        1  175026994  175118702    268      18  16424       1.8746     0.030423
9674         1  175124623  175172229    116      12  15550      0.97954      0.16366
7143         1  175290435  175722752    969      83  15671      0.24672      0.40256
64326        1  175912467  176186386    452      18  14195      0.25383      0.39981
60676        1  176422307  176816237    676      29  16199     0.048593      0.48062
460          1  176824941  177144024    512      36  14314        1.536     0.062274
57795        1  177130058  177253058    169      20  14202       2.8964    0.0018874
89866        1  177891325  177949188    173      27  16060      0.10679      0.45748
9462         1  178052864  178450149    410      13  14409      -0.4108      0.65939
400797       1  178461534  178478769     26       7  15960     -0.50713      0.69397
84066        1  178472212  178494135     34       5  15407     -0.71565       0.7629
55103        1  178684300  178892475    211      14  16180     -0.58351      0.72023
9068         1  178817170  178850215     31       6  16319     -0.44442      0.67163
9917         1  178984939  179047202    160      13  15919     -0.41133      0.65958
64222        1  179040415  179068658     71      12  16233     -0.27828       0.6096
27           1  179066962  179208819    229      11  16556      -1.6111      0.94642
6646         1  179252849  179329315    270      14  16655     -0.43546      0.66839
126859       1  179324855  179525370   1104      19  16232      0.67896      0.24858
7827         1  179518174  179555086    127      14  15841      0.37373       0.3543
163589       1  179550748  179661907    268      11  16365     -0.30232       0.6188
148753       1  179686912  179786833    268      22  16077      0.29942      0.38231
163590       1  179807602  179857867     70       8  15698      -1.4354      0.92441
26092        1  179841177  179890712     94       9  15969      -1.6217      0.94757
9857         1  179913908  180085515    285       9  15259     -0.55576      0.71081
5768         1  180113968  180170930    181      16  14317        1.565     0.058787
89884        1  180189433  180245688    170      25  15348     -0.62405       0.7337
84320        1  180255852  180482022    477      17  15287      -1.5746      0.94233
9213         1  180591146  180860915    329      15  15929     -0.34268      0.63408
57710        1  180872313  180922245     99      20  15569      0.30277      0.38103
10228        1  180940664  181002074     67       6  16451      0.43318      0.33244
3140         1  180992561  181032574     84      12  15010    -0.025714      0.51026
51278        1  181047638  181061479     23       5  13497       1.2059      0.11394
777          1  181442447  181777420    620      44  15940      0.29421       0.3843
127665       1  182022205  182040847     24       3  14476     -0.44574      0.67211
2752         1  182349339  182371341     52       5  14881       1.0423      0.14865
127670       1  182365752  182379751     30       5  15416       1.0661      0.14319
353299       1  182409256  182531232    330      15  16533    -0.067962      0.52709
6041         1  182541269  182568420     41       7  16082      -1.7954      0.96371
6004         1  182566258  182583548     23       6  15865     -0.89632      0.81496
85397        1  182611536  182663502     63       8  10083       1.0809      0.13986
80896        1  182748584  182801019     56       8  11679      -1.0896      0.86205
1660         1  182798439  182858617     46       4  10014     -0.41497      0.66092
81626        1  182867500  182932553     61       7   8355     -0.61562      0.73093
3915         1  182982572  183116227    419       6  16370      0.87449      0.19093
3918         1  183137952  183215762    186      12  16358     0.070349      0.47196
23057        1  183215872  183397634    368      19  16117     -0.27391      0.60792
9887         1  183431506  183524828     79      10  16169      0.44624      0.32771
4688         1  183523197  183570056    104      13  14979      0.76915       0.2209
10092        1  183593828  183615076     21       4  14220      0.99413      0.16008
23179        1  183595208  183899166    522      31  15660       0.6222       0.2669
403314       1  183613910  183632448     14       2  15592      0.79747      0.21259
23127        1  183897488  184016904    321      26  15449       1.0327      0.15088
116461       1  184010811  184044846     39       6  16385       1.0003      0.15858
81563        1  184346150  184599655    417      23  15625     -0.60062      0.72595
80267        1  184658125  184734041     88       6  14843     -0.29409      0.61566
116496       1  184758659  184953718    324      20  15754       1.0774      0.14065
6045         1  185004482  185073240     49       7  15488       -1.026      0.84755
81627        1  185085717  185136230     66       4  14068     -0.45963      0.67711
54823        1  185116155  185262413    128       7  15471      -0.2432      0.59607
10625        1  185264020  185296461     16       3  15800      0.55425      0.28971
83872        1  185693683  186161585    377      17  14845     -0.16202      0.56436
10216        1  186255405  186285188     49       8  15172     -0.16419      0.56521
7175         1  186279284  186354883    153      13  15058     0.013933      0.49444
54953        1  186334890  186392003     90      11  15168      -0.1066      0.54245
10896        1  186359704  186372087     17       4  15800      0.44454      0.32833
5132         1  186411198  186440240     37       4  14009     -0.53823      0.70479
5743         1  186639444  186659559     41       3  16482       0.8709      0.19191
5321         1  186788032  186959613    417      31  15312      -1.1154      0.86766
101929766    1  189233712  189314663    164       3  15501      0.29848      0.38267
339479       1  190065292  190457534    579      23  15976      0.23799      0.40595
64407        1  192117592  192156445     34       4  16281      -0.8771      0.80978
431704       1  192276122  192337915    101       8  15675      -0.4497      0.67354
5996         1  192534857  192550659     43       6  13556      0.40524      0.34265
6003         1  192595268  192630941     58       8  15091      0.64529      0.25937
5997         1  192768169  192782907     24       4  15957      0.48008      0.31559
51377        1  192979996  193039237     38       5  12242      0.78744      0.21551
6738         1  193018552  193062407     29       4  12329      0.87175      0.19167
51022        1  193064095  193085659     23       3  13077       1.1222      0.13088
79577        1  193081088  193225445    142       7  12126      0.72746      0.23347
8707         1  193146360  193165743     17       2  11848      0.57781       0.2817
343450       1  196193413  196587690    489      12  14690       1.1846      0.11808
3075         1  196611008  196718134    179      10  16308     -0.93471      0.82503
10878        1  196733925  196764703    117       3  10422     -0.25157      0.59932
3078         1  196778861  196802819    101       4  10899      0.58357      0.27975
10877        1  196847144  196889343     54       7  15244      0.27551      0.39146
3080         1  196902888  196929856     40       6  14772      0.30564      0.37994
81494        1  196936667  196980304     73       8  14535     0.081897      0.46736
2165         1  197006377  197046568     74       6  15817      0.39247      0.34735
259266       1  197051757  197125824     93       6  15319       0.5668      0.28543
360023       1  197121314  197179672     81       9  14771      0.11958      0.45241
23418        1  197160592  197449085    321      23  16211      0.70556      0.24023
163486       1  197472378  197754623    265       9  16038      0.84132      0.20008
388722       1  197861682  197877997     15       5  13389     -0.54276      0.70635
56956        1  197871635  197906106     29       6  13435     -0.81829       0.7934
140609       1  198116108  198293050    415      16  13477      0.38532         0.35
127124       1  198490852  198520075     54       9  11101     -0.34672       0.6356
5788         1  198598098  198728105    180      18  14960      0.61289      0.26998
2494         1  199986730  200148052    426      43  16036     -0.59461      0.72395
23528        1  200372575  200389186     13       4  13824      0.44415      0.32847
9928         1  200519125  200599862    183      15  15861       -1.132      0.87118
83479        1  200608435  200649126     97      10  13535     -0.13603       0.5541
23271        1  200698686  200831332    217      17  15800     -0.60669      0.72797
2848         1  200832083  200844806     33       7  15966      -1.0815      0.86027
55765        1  200850627  200886364     90      16  13730       1.6263     0.051946
23046        1  200937014  201002828    133      12  15242       1.2272      0.10988
779          1  201007135  201091694    223      36  14289     0.095235      0.46206
647219       1  201081581  201094500     27       4  14525      0.31787      0.37529
252839       1  201102400  201150710    144      21  15212      0.99058      0.16095
91156        1  201149952  201199580    160      26  15443      0.58544      0.27913
5317         1  201242580  201303621    208      17  16052    -0.095367      0.53799
7139         1  201326636  201356836     72      10  15737      0.84701      0.19849
3898         1  201348466  201378669     59      11  12835     -0.25104      0.59911
7135         1  201371395  201400874     43      10  10834     -0.58092      0.71935
23612        1  201433107  201448299     31       5  12572     -0.20735      0.58213
1465         1  201451158  201486387    106      11  13279       1.2356      0.10831
89796        1  201498243  201797602    613      57  14449     0.045928      0.48168
55705        1  201788288  201854922     82      10  15812       -1.233      0.89122
149345       1  201847797  201863215     19       6  14016      -1.6081      0.94609
25802        1  201864084  201925716    106      16  14091     -0.28833      0.61345
10440        1  201914619  201941289     53      11  12955      -1.0707      0.85784
6051         1  201941766  201976775    158      14  15714      0.65273      0.25697
1999         1  201969647  201987816     45       9  14822     -0.50294       0.6925
9283         1  202082029  202100134     51       9  13146     -0.61342       0.7302
127829       1  202101032  202123871     25       5  15130     -0.67986       0.7517
5778         1  202114641  202140716     71      17  13236      0.72049      0.23561
59352        1  202153118  202290389    273      22  15655       1.7239     0.042365
29089        1  202299285  202321094     18       3  15767      -0.1992      0.57895
4660         1  202307830  202559197    229       7  16096    -0.066542      0.52653
127833       1  202558224  202689551    249      32  14884     -0.33434      0.63094
10765        1  202695032  202787549    163      12  15598     -0.15199       0.5604
5877         1  202845910  202868385     28       3  16778       1.8354     0.033223
59349        1  202858730  202907766     89       5  16527       1.8643     0.031137
51094        1  202908460  202937700     50       6  16644       2.0408     0.020636
51706        1  202929501  202946404     15       3  16892       1.1402       0.1271
92703        1  202966520  202995476     44       7  15496        0.426      0.33505
8497         1  202985649  203049364    167      21  15683       1.9188     0.027502
4656         1  203050757  203065166     15       3  11911       1.2931     0.097989
134          1  203086833  203138033    110      17  12823      0.43518      0.33172
4608         1  203135439  203154969     50      11  11796     -0.08008      0.53191
1116         1  203146559  203165978     44       7  12961      0.37219      0.35488
1118         1  203183707  203208860     60      12  13988      0.48635      0.31336
7832         1  203264664  203280230     25       7  12526     -0.10572       0.5421
2331         1  203308249  203330557     66      10  13422     -0.52641       0.7007
5549         1  203434883  203461980     58       7   7903       1.7362     0.041261
26254        1  203453271  203479577     76       9   8055       1.6182     0.052806
493          1  203585915  203714709    225      27  13300     -0.15024      0.55971
54900        1  203724284  203747000     66       8  14236       1.2768      0.10084
9877         1  203754665  203824756    182      11  15947     -0.18154      0.57203
100381270    1  203756651  203771090     46       3  14330      -0.1683      0.56683
6635         1  203820740  203841780     54       5  16276       1.1654      0.12192
9580         1  204032237  204098371    132      26  15629       2.3532    0.0093056
55224        1  204098690  204131307     59      15  14608      -1.0298      0.84844
5972         1  204122444  204145465     64       8  15173     0.031599       0.4874
3814         1  204157969  204175619     45       7  14012      0.31078      0.37798
127845       1  204165788  204193220     47      10  14026       1.5342     0.062485
22874        1  204186479  204339057    376      23  15704       1.4796     0.069494
84919        1  204368281  204390945     22       6  13934       1.0254      0.15259
5287         1  204390256  204473943    132      10  14845     -0.69878      0.75765
4194         1  204475507  204597631    196       8  15925     -0.32884      0.62886
10446        1  204584798  204664597    157      17  15913      0.25469      0.39948
23114        1  204787782  204993450    473      36  14703      0.23419      0.40742
6900         1  205002340  205048673    109      12  15463      0.67692      0.24923
388730       1  205050757  205063588     23       4  15297       1.5476     0.060856
5929         1  205053770  205101150     71       7  14856       1.4273     0.076752
25778        1  205110131  205190727    146       8  14541      0.69096       0.2448
9911         1  205187038  205243971    101       7  14792       1.5184     0.064451
81788        1  205269691  205300883     71       6  16170     -0.59233      0.72319
55220        1  205303693  205336218    112      14  16758     -0.69528      0.75656
93273        1  205349006  205401214    135      11  14909     -0.78305       0.7832
5129         1  205463684  205503421    118      24  14268      -1.7668      0.96137
148808       1  205528112  205573546    104      14  16080     -0.34484      0.63489
2005         1  205575571  205612971     71      12  15332      -0.1423      0.55658
85414        1  205625479  205659630     76      13  10808    -0.095925      0.53821
64710        1  205680447  205729372     53       9  13385      0.69987        0.242
8934         1  205735614  205754615     45       8  12603      0.58108      0.28059
254428       1  205756721  205792887     64      10  14648      0.07709      0.46928
148811       1  205795650  205829276     70      15  12203     -0.53863      0.70493
115019       1  205880676  205922588    139      18  15166      0.88586      0.18785
729533       1  206128911  206156574      1       1   1379     -0.46016       0.6773
553          1  206214283  206232982     59       3   5301     0.078658      0.46865
440712       1  206237372  206298236     66       6   3260      0.46586      0.32066
1510         1  206307459  206333604     19       2   3259      0.36513      0.35751
9641         1  206633586  206671723     84      16  14525     -0.23436      0.59265
83593        1  206670866  206764116    177      21  14087     -0.56872      0.71523
1939         1  206763474  206795904     79      11  15436      -1.1098      0.86646
8444         1  206798881  206824729     30       6  15651     -0.84559      0.80111
9261         1  206848295  206909130     70       9  16323     -0.30178      0.61859
3586         1  206939448  206955839     36       6  13879      0.97049       0.1659
29949        1  206962215  207017826    118      15  15085       1.0073      0.15688
50604        1  207028699  207044068     21       4  14825       2.2137     0.013425
11009        1  207060630  207078984     24       1  16601     -0.44117      0.67046
9214         1  207075130  207105378     21       2  14659     -0.58132      0.71949
5284         1  207100367  207129814     27       3  17071      0.67652      0.24936
83953        1  207129812  207153970     41       4  16847      0.79623      0.21295
79098        1  207190366  207218555     18       4  15514      0.26351      0.39608
5208         1  207197761  207255868     48       5  16244      0.57867      0.28141
55432        1  207215694  207236325     16       2  15657      0.83526      0.20178
725          1  207252210  207274838     30       5  15310      0.64069      0.26086
722          1  207267583  207319817     91      13  14079       0.9306      0.17603
1604         1  207484817  207535811     75       5  13622     -0.19682      0.57801
1380         1  207617645  207664740     78       9  16257      0.20137       0.4202
1378         1  207659473  207816610    249      23  11516      0.50801      0.30572
1379         1  207808458  207898536    336      15  15618       0.7334      0.23166
4179         1  207915383  207970361     97       8  16471     -0.41551      0.66111
947          1  208058383  208094742     75      10  16004      0.20071      0.42046
5362         1  208194087  208427665    498      45  15156     -0.51917      0.69818
642587       1  209592168  209607394     14       4  14140       -1.328      0.90792
57172        1  209747045  209788784    102      12  16727       1.6957     0.044976
3914         1  209786715  209835820    115      18  14722     -0.98245      0.83706
50486        1  209838670  209851235     18       3  15246      0.68533      0.24657
3290         1  209849525  209909795     70       6  14942     0.022488      0.49103
80342        1  209919393  209957168     67       5  15812      0.46502      0.32096
148304       1  209954162  209967890     20       3  16801     -0.55152      0.70936
3664         1  209957468  209989520     71       6  16489      -0.5307      0.70219
27042        1  209991312  210032410    126      10  16916     -0.44951      0.67347
255928       1  210101519  210339136    279       8  15422       1.4515     0.073322
56256        1  210396195  210421752     24       4  14808      0.42366      0.33591
55733        1  210491596  210851138   1080      74  16175     -0.10839      0.54315
3756         1  210850157  211317457   1007      54  15427     -0.91466      0.81981
55758        1  211422708  211491227     91      10  14975      0.77428      0.21938
7188         1  211489849  211549903     77      10  14390        0.383      0.35086
343035       1  211648364  211676259     69      10  14448      -1.0178      0.84563
7779         1  211746881  211762099     21       6  12848      0.22412      0.41133
4751         1  211830098  211858972     64       9  15811     -0.83123      0.79708
9926         1  211915299  212058531    265      13  14775      0.47589      0.31708
25896        1  212112241  212219002    104      13  14750     -0.41842      0.66218
51514        1  212198919  212279687     93      10  14528     -0.54384      0.70672
5525         1  212448879  212536705    131      11  16784     -0.24914      0.59837
55248        1  212536316  212598267     98      11  14847     -0.43829      0.66941
29937        1  212596229  212621221     53       8  16202     -0.24304      0.59601
467          1  212728676  212795619    161      25  14800    -0.078941      0.53146
149647       1  212787789  212801620     20       6  14991     -0.54221      0.70616
55509        1  212858259  212883327     82      13  16181     -0.45771      0.67642
25936        1  212897995  212975139    208      11  16085      0.50267       0.3076
128387       1  212955170  212991667     86       8  16430      0.37002      0.35569
149643       1  213001983  213030991     84      10  16188      0.45125      0.32591
28982        1  213021597  213074205    236      10  16320       1.0488      0.14714
79805        1  213113887  213166486     65      11  13134      0.15719      0.43755
90806        1  213164024  213199168     30       4  12364       -1.371      0.91482
26750        1  213214588  213448308    124       6  13709     -0.99302      0.83965
5629         1  214151278  214216353     70      10  13385      -1.1982      0.88457
56950        1  214444565  214511977    185      20  15173      0.37414      0.35415
5784         1  214520140  214735024    625      46  14563     -0.79857      0.78773
1063         1  214766522  214839414    152      13  10871      0.22543      0.41082
3776         1  215168885  215411936    545      20  15056      0.24907      0.40165
51133        1  215730528  215796649     22       5  14935      0.06745      0.47311
7399         1  215794736  216606738   1481      93  15701       1.6251     0.052072
2104         1  216675088  217321097   1669     115  15210      0.14237      0.44339
55105        1  217602334  217814426    305      31  14526      0.55942      0.28794
128153       1  217794684  218041992    593      27  14291      0.66531      0.25293
51018        1  218448629  218512825     32       8  10757      -1.2601      0.89618
7042         1  218508676  218619461    158      24  13624      0.49162       0.3115
127018       1  219337192  219387707     51       4  16738       1.7364      0.04125
55532        1  220086106  220111993     42       7  15237      0.35607      0.36089
2058         1  220140440  220230000    256       8  15670      0.56542      0.28589
10380        1  220229324  220273249     62       9  13581      0.25017      0.40123
55699        1  220257455  220322883     86       7  15161      0.17224      0.43162
25782        1  220320110  220455843    185      13  13233     -0.28091      0.61061
4139         1  220691568  220839299    108       6  15398      0.23631      0.40659
79762        1  220853628  220873999     29       5  12965     -0.14552      0.55785
54996        1  220911325  220959657     93       5  12518     -0.37095      0.64466
64757        1  220950039  220989241     88      16  14667     0.035968      0.48565
3142         1  221042743  221059901     33       8  16122       2.3192     0.010191
11221        1  221873264  221926204     92      16  15075     0.096696      0.46148
79802        1  222694102  222731444    119      10   6361      0.38511      0.35008
9015         1  222729490  222773438     84       8  10424      0.13297      0.44711
375056       1  222781444  222842851    104       8   8250    -0.096569      0.53847
64853        1  222839855  222896602     52       6   7474    -0.074841      0.52983
148362       1  222875906  222910029     32       4   7911     -0.49259      0.68885
400823       1  222900558  222928432     27       4  11086     -0.13772      0.55477
84976        1  222978342  223180837    489      27   6314       1.7048     0.044113
7100         1  223281248  223326624    113       7   9642     -0.33108      0.62971
55061        1  223392661  223547564    246      16  14312       2.7464    0.0030124
164127       1  223556715  223570312     21       3   8929       2.8083    0.0024901
388743       1  223713472  223863436    260      19  14865      0.18855      0.42522
824          1  223879295  223965220    204      11  14874       1.3471     0.088974
7159         1  223966095  224043674    134      11  15879       1.7352     0.041356
23219        1  224291789  224351249    122       7  13912       1.8825     0.029885
8560         1  224360910  224382643     50       8  14125      0.82957      0.20339
4931         1  224413536  224527891    171      10  12798       1.2255      0.11019
29097        1  224534513  224568654     58       7  15455      0.70728       0.2397
80232        1  224571345  224632001     85       4  16372     -0.76008       0.7764
101928291    1  224611806  224649098     52       2  16304      -1.1902      0.88302
149111       1  224724563  224929769    454      24  14817     -0.26156      0.60317
127602       1  225107356  225588496   1022      24  14200     -0.19938      0.57902
3930         1  225587704  225626557     78      12  14160       1.6036     0.054398
55740        1  225673034  225850845    293      10  12701      0.10811      0.45695
6726         1  225955515  225979668     74      13  16470      0.13864      0.44487
2052         1  225987797  226034764    156      24  14917      -0.2896      0.61394
9725         1  226031733  226080420     79      10  14318     -0.19085      0.57568
10637        1  226072482  226086846     30       5  15513      -0.9033      0.81682
29920        1  226106077  226122040     19       5  12495     -0.88087       0.8108
7044         1  226122798  226139083     18       5  13363     -0.25053      0.59891
163859       1  226168903  226197099     28       5  15311      0.44328      0.32878
3020         1  226240408  226261203     20       4  16061      0.64117      0.26071
64746        1  226330880  226384423     87       9  16633     -0.20787      0.58233
83881        1  226401325  226416256     25       4  16333     -0.59395      0.72373
286826       1  226417350  226507789     91       9  15761     0.053995      0.47847
142          1  226546892  226605801    146       8  15439       0.7266      0.23374
375057       1  226726501  226798415    168      24  15542      0.37685      0.35314
3707         1  226817891  226937028    151      19  16011      0.92172      0.17834
5664         1  227047885  227085304     65       6  16521     -0.14982      0.55955
56997        1  227074589  227176746    193      30  15072    -0.041005      0.51635
8476         1  227176066  227516193   1533      18  15992      0.90126      0.18372
339500       1  227741220  227866644    251      14  15803     -0.50505      0.69324
116841       1  227912697  227970432    103      11  13881      -2.0616      0.98038
65094        1  227917390  227933284     23       5  15734      -1.4021      0.91955
339501       1  227993418  228035671     93      12  15663      0.43854       0.3305
7483         1  228107665  228145676     79       7  14464     -0.70767      0.76042
101060022    1  228146662  228160559     52       3  12241     -0.14238      0.55661
89780        1  228184723  228250472     95       7  15907     -0.75196      0.77396
100506571    1  228260110  228274258      9       3  16571     -0.94677      0.82812
375          1  228260361  228288413     25       4  16801     -0.41432      0.66068
79169        1  228286928  228303112     13       4  12946      0.20338      0.41942
128308       1  228292880  228307037      8       2   7959      0.25123      0.40082
2987         1  228317668  228338156     14       4  10936       0.6101       0.2709
57165        1  228327415  228349027     14       4   7103       0.6361      0.26236
200205       1  228343429  228371458     20       3   7685      0.69311      0.24412
84033        1  228385740  228568077    368      14  16274       1.0941      0.13695
101927401    1  228547680  228564500     33       5  15571       1.2906     0.098416
81559        1  228579873  228604584     18       2  13968     -0.54009      0.70543
51127        1  228593358  228614583     19       3  13803      0.33624      0.36835
8290         1  228611046  228623026     21       2  14788      0.51496      0.30329
128312       1  228635808  228647759      7       2  14736       0.8655      0.19338
92815        1  228643565  228655560      6       2  15717       1.4149     0.078543
149603       1  228664277  228699098     51       7  15320      0.77557        0.219
100129094    1  228696560  228709699     15       4  17036       2.6426    0.0041133
58480        1  228770394  228883916    167      15  15877      0.60439      0.27279
5867         1  229396809  229443141     70       6  16891      -1.0006      0.84149
10638        1  229430129  229442751     17       3  16838     -0.53389      0.70329
126731       1  229455252  229488688     67       9  14902     -0.82227      0.79454
58           1  229565492  229579858     26       3  14494     -0.17052       0.5677
55746        1  229575544  229654088    126       3  15889     -0.44327      0.67121
23456        1  229650829  229704442     59       4  14779     -0.12817      0.55099
27097        1  229727358  229771794     82       8  14663     -0.71991      0.76421
9816         1  229751981  229797446     88       8  15256     -0.83733       0.7988
2590         1  230192956  230419375    654      52  13918     -0.83807        0.799
79605        1  230455892  230571674    311      25  14440      -1.6007      0.94528
22796        1  230768202  230831231    160      24  15247      0.78117      0.21735
183          1  230836769  230860336     92      10  14089     -0.40194      0.65613
10753        1  230873089  230939249    242      27  15929      -1.3674      0.91425
84886        1  230971365  231015335     97      12  16167     -0.78851       0.7848
79573        1  231040487  231124618    258      13  16696     0.073769       0.4706
64801        1  231104823  231137979    100       9  16861     -0.57042      0.71581
375061       1  231153204  231185995    109      18  14965       -1.988      0.97659
440730       1  231288674  231358814    117      17  12652       1.1024      0.13515
149373       1  231318345  231333373     25       4  13252       1.6173     0.052909
128061       1  231358009  231386933     39       7  14383       1.1405      0.12704
8443         1  231366919  231415219     58       3  15644      0.33247      0.36977
83932        1  231463682  231507797     66       2  15750     -0.35783      0.63976
149371       1  231466982  231483578     15       2  15526      0.38142      0.35145
54583        1  231497997  231570790    256       6  16432     -0.38702      0.65063
7257         1  231654399  231703770     39       6  15150     -0.70995      0.76113
27185        1  231752561  232178518    856      74  14508      0.54317      0.29351
57568        1  232532211  232775907    594      42  15274     -0.25416      0.60031
54627        1  232930638  232947592     39       6  11365     -0.69535      0.75658
84284        1  233076277  233116048     88       8  12437    -0.020315       0.5081
80003        1  233118355  233441459    713      55  14971      -0.1037      0.54129
84451        1  233453514  233522394    215      21  16106      -2.1464      0.98408
3775         1  233739750  233809758    181      31  14671      -0.3371      0.63198
148641       1  234030679  234461762   1175      89  13282     -0.41539      0.66107
388753       1  234498932  234521295     63       6  15216     -0.47539      0.68275
6894         1  234525559  234624863    334      35  15244      0.38006      0.35195
359948       1  234738515  234755271     27       6  14317     -0.77574      0.78105
9804         1  235271156  235302256     53       5  13637    -0.054678       0.5218
23029        1  235292998  235334571     68       6  14299       0.4781      0.31629
51742        1  235328710  235501532    316       7  16368       1.1351      0.12817
9453         1  235481753  235509347     54       5  15921       1.1432      0.12648
6905         1  235520728  235613780    173      12  15245      0.34075      0.36665
148789       1  235609005  235677781    105       6  14685     -0.85576      0.80393
2786         1  235709485  235824054    303      27  14233     -0.67647      0.75063
1130         1  235822831  236057008    261      10  16218      0.48492      0.31387
4811         1  236137630  236238481    227      24  14312      0.17589      0.43019
7107         1  236295832  236416814    308      15  14344       1.0969      0.13633
56605        1  236376922  236455339    243       8  15675    0.0075655      0.49698
128178       1  236547680  236649508    307      34  12756      -1.3662      0.91406
3964         1  236671514  236717781    222      10  12637       0.0238      0.49051
55127        1  236710805  236777841    211       5  14515      0.41516      0.33901
88           1  236839754  236929431    242      27  14841       1.9559     0.025239
4548         1  236948581  237068781    188       7  16318     -0.71015       0.7612
645745       1  237165903  237177718     28       7  13660      -1.3115      0.90516
6262         1  237195510  237998788   2110     157  14725     -0.48121      0.68481
57829        1  238039664  238064222     50       5  15631      0.51194      0.30435
1131         1  239539876  240080250    914      71  15110     0.076519       0.4695
56776        1  240245185  240639991   1104      63  15797      0.65487      0.25628
64388        1  240651373  240785462    293      48  13529     -0.63294      0.73661
6000         1  240937317  241530505   1541     113  14992       -1.296      0.90252
2271         1  241659357  241693085     31       4  16421     -0.28756      0.61316
8564         1  241685324  241760449    145      25  15489       1.0807      0.13992
23596        1  241754952  241813701    118      20  13805     -0.97754      0.83585
1122         1  241790666  241809232     38       7  14586      -1.1053      0.86549
128025       1  241805580  241966935    494      51  14806      0.47057      0.31897
9156         1  242001491  242054741    167      14  15860       1.8291     0.033689
441925       1  242111069  242123864     93       6   5571       1.0528      0.14621
440738       1  242157292  242174630     45       6   3146       1.2507      0.10553
200150       1  242250189  242697998   1434      84  14469      0.86791      0.19272
9859         1  243286230  243429284    135       8  14037     -0.54911      0.70854
10806        1  243409307  243664893    331      22  15794     -0.32534      0.62754
10000        1  243650035  244024381    376      13  14194      0.52609      0.29941
10472        1  244202241  244222278     11       4  12206      0.92894      0.17646
200159       1  244505937  244553890    184      23  13380     -0.76593      0.77814
159          1  244570294  244625436    101      14  13289     -0.64458       0.7404
257044       1  244614673  244805164    497      20  15865      0.11793      0.45306
51029        1  244806352  244873835    112      11  13366      -0.1932       0.5766
116228       1  244988608  245009859     47       3  14756     -0.79959      0.78803
3192         1  245012102  245037827     34       6   7476     -0.38817      0.65106
84288        1  245123171  245290030    391      15  15616      0.50256      0.30764
55083        1  245308287  245867928   1661     145  14404      0.98103      0.16329
64754        1  245911142  246680644   2643      73  13263       1.2352      0.10839
64216        1  246702363  246739565    141      13  15165       0.3333      0.36945
163882       1  246719639  246833384    220      20  14468      0.56081      0.28747
51097        1  246877378  246932939    151      12  13951       0.7195      0.23592
100130097    1  246933400  247013474    225      22  15082      0.82984      0.20331
25909        1  247000900  247104726    174      15  14345     -0.91521      0.81996
57116        1  247107349  247181395    201      16  15870     -0.22467      0.58888
93474        1  247196440  247252115    218      14  16009      0.13524      0.44621
79862        1  247261764  247277685     43       6  12826      0.43117      0.33317
388759       1  247271962  247285719     45       7  12340      0.87438      0.19096
7678         1  247283777  247345529    193      16  13706      0.63209      0.26366
317705       1  247409374  247421947     49       7  15285      -1.6963      0.95509
84838        1  247459217  247505294     76       7  16234    0.0018474      0.49926
114548       1  247569247  247613910    157      33  12894     -0.22277      0.58814
127623       1  247612831  247625284    122      12  16327       1.5937     0.055507
441932       1  247644370  247657211     21       5  17012       1.8277     0.033801
148823       1  247660417  247742490    197      27  15444       1.5095     0.065582
81472        1  247691934  247707141     37       6  16792       1.4659      0.07134
81470        1  247741662  247754115     38      10  13822       1.4037     0.080206
81469        1  247758888  247771317     34       5  15993       1.2936     0.097904
25893        1  247793007  248044940   1052      33  14396      -1.0096      0.84366
441933       1  247833920  247846343     74       5  13319     -0.56623      0.71438
343169       1  247873631  247886057     28       5  15098       -1.144      0.87369
26188        1  247919264  247931708     40       8  12760     -0.22653       0.5896
284532       1  247976602  247989031     75       8  16127     -0.12679      0.55045
391189       1  248002730  248015198     50       5  16036      -0.7289      0.76697
343171       1  248048889  248061333     24       5  10106     -0.45676      0.67608
343172       1  248070963  248086758     56       6  12106       1.2153      0.11212
284521       1  248090493  248265724    391      20  10562     -0.40568      0.65751
391190       1  248102160  248114598     30       4   8110     -0.55896       0.7119
391191       1  248118634  248131141     70       4   9442     -0.30339      0.61921
81466        1  248175250  248187688     22       4  11411      -0.1966      0.57793
26246        1  248191474  248204107     14       2  13694      0.61479      0.26935
391192       1  248213984  248226422     22       2  13476     -0.65081      0.74242
127059       1  248298450  248310888     21       3  10121       0.7128      0.23799
391194       1  248333288  248345831     36       6  10974       1.0304      0.15141
127062       1  248356370  248368808     49       3  12544       1.6715     0.047315
