GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
167127       5   36033619   36077023    121      14  44889     -0.37405      0.64582
92255        5   36101914   36162015     60       9  44889     -0.15128      0.56012
6502         5   36142091   36185643     90      10  44889      0.54509      0.29285
133686       5   36191194   36252258     70       6  44889      -2.2475       0.9877
202151       5   36246450   36312011     79       8  44889       -1.122      0.86906
6507         5   36596457   36689936    139      22  44889       1.7153     0.043146
25836        5   36866861   37067426    177      17  44889       1.0613      0.14429
65250        5   37077923   37259530    158      10  44889      0.14539       0.4422
9631         5   37290235   37381228    103       8  44889     -0.71351      0.76223
55100        5   37369391   37754274    603      17  44889       1.2071      0.11369
2668         5   37811279   37849782     87      14  44889      0.51261      0.30411
100861519    5   37830540   37877401    122      13  44889      -0.7039      0.75925
133584       5   38248511   38467082    382      30  44889     -0.77404      0.78055
3977         5   38473565   38605507     78       6  44889      0.99022      0.16103
9180         5   38835960   38937243    199      27  44889      0.19265      0.42362
253260       5   38936522   39084505    185      11  44889     -0.47053      0.68101
2533         5   39103854   39280759    259      13  44889     -0.16342      0.56491
735          5   39282877   39374655    156      17  44889     -0.24557      0.59699
1601         5   39370276   39435335    143      11  44889      -1.1631       0.8776
5734         5   40670032   40698462     45       6  44889      0.79073      0.21455
23548        5   40710178   40766072     87      10  44889     0.021924      0.49125
5562         5   40757981   40808297     71      10  44889       1.0799      0.14008
6167         5   40829930   40845387     33      10  44889       1.0653      0.14337
84674        5   40831410   40856956     37       9  44889       0.5975      0.27509
730          5   40899599   40984541    253      19  44889       2.0098     0.022226
133558       5   40996622   41081444    279      23  44889      0.63135      0.26391
729          5   41140748   41271588    313      21  44889       1.3285     0.092006
345557       5   41305548   41520730    349      22  44889     -0.47137      0.68131
5019         5   41728667   41880791    118       5  44889      0.59948      0.27443
285636       5   41894423   41923238     24       3  44889     -0.46423      0.67876
26272        5   41915352   41943172     21       2  44889     -0.77813      0.78175
2690         5   42413577   42723480    366      24  44889       -1.482      0.93082
100129792    5   42746920   42804039    113       7  44889      -1.2748      0.89881
6414         5   42798482   42822024     47       7  44889      -1.3133      0.90547
389289       5   43037682   43050447     20       5  44889      0.11395      0.45464
7690         5   43110985   43177851    209      15  44889     -0.59273      0.72332
167359       5   43182170   43282452    109      16  44889      0.72799      0.23331
3157         5   43286072   43323614     63       3  44889       1.2959     0.097502
56477        5   43375247   43422488     54       6  44889      0.71025      0.23877
64417        5   43442854   43494171     52       7  44889       0.4286      0.33411
375444       5   43485303   43525273     45       6  44889      0.47305      0.31809
10605        5   43524869   43567521     61       8  44889      0.37674      0.35318
23530        5   43592791   43707168    205       7  44889     -0.70508      0.75962
2255         5   44303504   44399808    134       8  44889      0.27249      0.39262
10884        5   44799027   44817116     20       2  44889     0.028069       0.4888
348980       5   45253552   45706220    310      14  44889     0.089854       0.4642
133418       5   49690526   49747234     82       6  44889     0.027274      0.48912
79668        5   49951733   50143856    250      16  44889       1.1309      0.12904
3670         5   50668958   50692064     22       5  44889    -0.012549      0.50501
53918        5   52073774   52099951     53       7  44889       1.4615     0.071936
3672         5   52074136   52250985    359      36  44889       1.8685     0.030846
3673         5   52275156   52392109    351      24  44889     -0.36047      0.64075
4338         5   52390009   52415602     76       8  44889     0.025307       0.4899
10468        5   52766183   52784464     31       7  44889      0.52719      0.29903
4724         5   52846464   52980671    303      16  44889       1.4117     0.079015
54622        5   53179078   53616403   1009      61  44889       1.7736     0.038063
8988         5   53741431   53753714     31       4  44889      0.79552      0.21315
112574       5   53803589   53843916    134      17  44889      0.80045      0.21173
11082        5   54272195   54291414      9       2  44889     -0.51985      0.69842
3003         5   54310107   54331460     34       5  44889     -0.34865      0.63632
3001         5   54388474   54407580     28       3  44889     -0.76831      0.77885
166979       5   54407299   54479005    124       9  44889      -1.5601      0.94063
493869       5   54445984   54464629     33       4  44889      -1.4584      0.92764
345643       5   54513925   54533143     43       5  44889     -0.37624      0.64663
10309        5   54525480   54539508     25       3  44889      0.48468      0.31395
54505        5   54550573   54613521     70       6  44889      0.39625      0.34596
23517        5   54593576   54722909    222       5  44889       1.0131      0.15552
8611         5   54719170   54840906    204       7  44889      0.94712      0.17179
153129       5   54920173   55018163    330       6  44889      0.57656      0.28212
54514        5   55023845   55114475    164      14  44889      0.25437       0.3996
133396       5   55137207   55220182    156      17  44889    -0.079855      0.53182
3572         5   55229423   55300821     43       2  44889     -0.24185      0.59555
79722        5   55394007   55539186    239      23  44889     -0.12609      0.55017
101928448    5   55808192   55840983     90      19  44889      -0.3731      0.64546
4214         5   56100900   56193479    171      11  44889      0.33431      0.36907
133383       5   56195087   56222859     62       6  44889     -0.32817      0.62861
166968       5   56213929   56257957    101      10  44889     0.061292      0.47556
65056        5   56459676   56562006     96       8  44889      -1.0056      0.84269
345651       5   56774343   56788636     33       5  44889       1.3074     0.095534
10769        5   57748309   57765966     68       9  44889       2.1956     0.014059
202309       5   57777262   57793685     38       3  44889       2.8937    0.0019037
115827       5   57867950   58156721    643      45  44889      0.70031      0.24187
5144         5   58263365   59793925   2825     118  44889     -0.15012      0.55966
55789        5   59891239   60005993    152      13  44889     -0.25173      0.59937
79993        5   60046116   60150101    186      17  44889     0.014949      0.49404
1161         5   60168159   60250905    150      12  44889     -0.19083      0.57567
91942        5   60230956   60450364    379      14  44889       0.7658       0.2219
643155       5   60452036   60468302     21       5  44889       1.6712     0.047343
57688        5   60618100   60843499    228      15  44889     -0.29206      0.61488
285668       5   60923636   61003862    161      16  44889      0.27023      0.39349
3796         5   61591989   61684511    166      11  44889    -0.091881       0.5366
27292        5   61682851   61709728     55       7  44889     -0.87621      0.80954
51194        5   61689522   61925916    293      11  44889     -0.14336        0.557
100130733    5   61864562   61878775     10       3  44889      0.64539      0.25934
3350         5   63254375   63268119     14       3  44889     -0.91572      0.82009
285671       5   63451671   63670204    189       9  44889      0.24594      0.40286
401190       5   63791774   63910785    180      21  44889       1.4539     0.072992
100132916    5   63976135   64015517     33       3  44889      0.18881      0.42512
285672       5   64012475   64074496     61       5  44889      0.22532      0.41087
10283        5   64054755   64316090    364      13  44889       1.5713      0.05806
11174        5   64443063   64787704    587      28  44889       1.0187      0.15418
64105        5   64812093   64868995    140       8  44889     -0.92395      0.82224
23398        5   64849063   64884876     85       7  44889     -0.65154      0.74265
373          5   64884007   64930187    109       8  44889     -0.65584      0.74404
80006        5   64910558   64963454    124       8  44889     -0.70053       0.7582
54557        5   64960255   65028648     88      10  44889     -0.28431      0.61191
57486        5   65008023   65126611    269      20  44889    -0.082685      0.53295
55914        5   65212382   65378351    103       5  44889       1.3549     0.087724
140890       5   65430046   65480944     62       5  44889     -0.57995      0.71903
375449       5   65882176   66466926    983      57  44889     -0.26632        0.605
4064         5   66475705   66502617     41       7  44889       1.7379     0.041118
5295         5   67501584   67599149    172      28  44889     -0.77061      0.77953
64924        5   68379776   68428399     55       4  44889         1.65     0.049468
891          5   68452837   68475572     51       5  44889     -0.78805      0.78467
64946        5   68475375   68507684     59       5  44889     -0.53836      0.70483
92259        5   68503573   68527485     15       3  44889     -0.79067      0.78543
1022         5   68520622   68574757     88       7  44889      -1.0829      0.86057
202243       5   68575019   68638623     63       3  44889     -0.89742      0.81525
6880         5   68646051   68675840      8       2  44889      -1.2286      0.89038
5884         5   68655124   68712128     47       3  44889      -1.1129      0.86713
153562       5   68700939   68740201     45       3  44889     -0.77258      0.78012
55814        5   70741442   70865149    168       6  44889     -0.45202      0.67437
64087        5   70873115   70956033     39       5  44889     -0.29254      0.61506
9607         5   71004990   71018375     26       5  44889     -0.12269      0.54882
4131         5   71393118   71506897    141      23  44889      0.41732      0.33822
23107        5   71513736   71626084     70       9  44889     -0.35866      0.64008
79810        5   71606200   71658044     27       5  44889     -0.20209      0.58008
167465       5   71736738   71813249    128       8  44889     -0.73321      0.76828
3842         5   72102418   72211715    133      10  44889      -1.0036      0.84222
115548       5   72241808   72387849    164       8  44889      -1.2935      0.90208
134285       5   72400286   72429265     17       5  44889     0.076266       0.4696
134288       5   72454080   72472573     26       8  44889     -0.74919      0.77313
2297         5   72740583   72754352     18       4  44889      -1.5042      0.93373
689          5   72784250   72802948     45       3  44889      -1.3091      0.90475
57763        5   72846525   72871521     59       6  44889      -1.0499      0.85313
84135        5   72851568   72880484     67       6  44889      -1.0496      0.85306
64283        5   72911983   73239318    613      42  44889       1.7407     0.040868
8507         5   73921731   73947249     33       3  44889      -1.3112      0.90511
3074         5   73925547   74018613    134      18  44889    -0.092243      0.53675
84340        5   74015529   74073196     58       4  44889        1.361     0.086753
10412        5   74052816   74074237     23       3  44889      0.97113      0.16574
26049        5   74071899   74173832     97       5  44889      0.58973      0.27768
51301        5   74321746   74360743     46       5  44889      -0.8324      0.79741
256006       5   74362622   74542703    367      11  44889      0.59356       0.2764
3156         5   74622159   74659426     57       8  44889      0.90942      0.18156
10087        5   74665428   74817806    199      15  44889     -0.77106      0.77966
51426        5   74797657   74897146    112      11  44889     -0.91248      0.81924
728780       5   74897301   74969171    154      16  44889    -0.074193      0.52957
134359       5   74968523   75023313    135      10  44889     -0.36291      0.64166
22987        5   75368997   75651264    630      41  44889       0.4345      0.33196
10788        5   75689131   76005457    620      41  44889    -0.095335      0.53798
2151         5   75909807   75929259     69       7  44889    -0.012466      0.50497
2149         5   76001868   76033095     45       6  44889      0.37114      0.35527
2150         5   76104833   76132640     25       2  44889      0.36567      0.35731
170591       5   76135826   76218556     58       7  44889     -0.89128      0.81361
1393         5   76238680   76266799     33       5  44889      0.54923      0.29142
55109        5   76316210   76362559     32       4  44889      0.42391      0.33581
84327        5   76371032   76393030     15       3  44889      0.24259      0.40416
8622         5   76466082   76725581    494      37  44889       2.7422    0.0030515
55255        5   76726122   76798332    239      16  44889       1.3547     0.087752
23440        5   76923037   76944522     21       1  44889      -1.6581      0.95135
6902         5   76985495   77082185    244      14  44889     -0.53882        0.705
8546         5   77296650   77600579    481      16  44889     -0.27924      0.60997
9522         5   77646339   77778062    220      11  44889     -0.36466      0.64232
10184        5   77779538   77954648    203      11  44889      -1.2524      0.89479
411          5   78071532   78292357    456      24  44889      -1.3237       0.9072
29958        5   78291887   78375497    244      19  44889      -1.1707      0.87914
23743        5   78355547   78387397     72       8  44889      -1.0319      0.84895
635          5   78397604   78429613     66      10  44889     -0.25893      0.60215
133746       5   78521925   78624538    144       9  44889        1.267      0.10259
9456         5   78668147   78819659    185      13  44889       1.4022     0.080422
167153       5   78898243   78983971     83       8  44889       1.7824     0.037343
202333       5   78975659   79097549    139      19  44889    -0.087259      0.53477
345778       5   79271039   79297088     42       4  44889       1.8148     0.034777
7060         5   79321170   79380611    114       7  44889      -0.1058      0.54213
256987       5   79405550   79561898    327      30  44889     -0.26209      0.60337
84654        5   79605790   79619161     55       8  44889       2.4686    0.0067816
9765         5   79693386   79776998    137       5  44889       2.7071    0.0033941
167555       5   79773800   79839882    105      13  44889       2.8279    0.0023428
340120       5   79851074   79876304     55      10  44889        1.448      0.07381
1719         5   79920545   79960800    175       6  44889      0.96046      0.16841
4437         5   79940467   80174134    537      18  44889      0.42454      0.33558
100462981    5   79944319   79956854     55       3  44889       1.0773      0.14067
5924         5   80246491   80527481    490      50  44889       0.6116       0.2704
1160         5   80518605   80563717     87       9  44889     -0.53732      0.70448
84240        5   80587402   80610466     38       7  44889       0.1408      0.44401
134526       5   80624231   80699988    118      15  44889      -1.0661       0.8568
23635        5   80711679   81057072    338      16  44889     -0.13978      0.55558
83734        5   81257844   81553458    313      20  44889      0.88105      0.18915
6228         5   81567639   81584235     25       4  44889       1.1202      0.13132
92270        5   81591166   81615647     35       6  44889    -0.065495      0.52611
153339       5   82347165   82383272     74       5  44889       2.0969     0.018002
7518         5   82363317   82651079    470      18  44889       1.2007      0.11493
1462         5   82757493   82879622    180      28  44889        2.152     0.015699
1404         5   82932517   83026896     67       7  44889     -0.52304      0.69953
10085        5   83234914   83690685    513      41  44889      0.29632      0.38349
1350         5   85903784   85918083     10       4  44889     -0.98935      0.83875
5921         5   86554070   86689243    110       7  44889     -0.74135      0.77076
902          5   86685810   86718850     27       3  44889     -0.81443       0.7923
153396       5   87483950   87574665     75       7  44889     -0.25609      0.60106
4208         5   88012558   88209922    252      16  44889      0.54304      0.29355
1070         5   89688028   89715611      1       1  44889     -0.95259       0.8296
153364       5   89752520   89780585     17       3  44889      -1.2433      0.89313
10622        5   89759876   89811974     65       9  44889     -0.32597      0.62778
116068       5   89809943   89835401     36       3  44889      0.19987      0.42079
84059        5   89844617   90461754   1052      49  44889    -0.044004      0.51755
57561        5   90663041   90689149     19       2  44889      -1.6107      0.94638
7025         5   92909043   92931819      8       1  44889     -0.80318      0.78906
83989        5   92951931   93457404    396       9  44889       1.3989     0.080925
134187       5   93074515   93087309      8       2  44889      0.97261      0.16537
285600       5   93485056   93964309    396      37  44889      0.86147      0.19449
84250        5   93943086   94034826    186      11  44889      0.73062      0.23251
79772        5   94036780   94630279    880      75  44889       2.6479    0.0040502
153643       5   94717048   94787645     88      10  44889     0.048248      0.48076
9652         5   94798099   94900709    135       6  44889     -0.96072      0.83165
153642       5   94880825   94942306     70       6  44889      -1.3275      0.90784
285601       5   94945980   94958784      2       1  44889    -0.057935       0.5231
317671       5   94972471   94994349     30       4  44889       3.1889    0.0007141
83890        5   94986385   95028885     79       9  44889       2.6213    0.0043792
22836        5   95039181   95133571     66       8  44889      -0.2134      0.58449
2745         5   95148053   95168577     37       9  44889      0.28682      0.38713
22936        5   95219302   95307775    150       7  44889     -0.77309      0.78027
5122         5   95724540   95778985     55       6  44889       1.1148      0.13248
831          5   95987741   96111887    260      21  44889      0.77851      0.21813
51752        5   96095014   96159848    267      16  44889      0.93488      0.17493
64167        5   96201644   96256920    200      11  44889     0.069538      0.47228
4012         5   96261346   96366615    214      12  44889      0.69396      0.24385
101929747    5   96268284   96281855     44       5  44889      0.09427      0.46245
167410       5   96426074   96488520     52       5  44889    -0.067895      0.52707
55781        5   96495071   96529005     70      10  44889      0.20094      0.42037
285704       5   98094999   98133698     62       8  44889       0.3974      0.34553
1105         5   98188189   98274522    131      11  44889    -0.039236      0.51565
100652833    5   98856464   98870170      7       3  44889     -0.27214      0.60724
441098       5   99714925   99730862      3       1  44889      0.24654      0.40263
345757       5   99861051   99923940     86       8  44889     -0.32478      0.62733
7903         5  100141139  100248989    165       8  44889      -1.8562      0.96829
353189       5  101568190  101642253    226      19  44889       1.2804       0.1002
133482       5  101705992  101844720    396      14  44889        1.263      0.10329
5066         5  102191527  102368309    187       8  44889       1.2085      0.11344
54826        5  102420204  102465842     56       4  44889       1.2789      0.10046
23262        5  102445958  102540724     80       4  44889       1.4123     0.078937
90355        5  102584442  102615861      4       2  44889      0.54567      0.29265
83594        5  102883056  102908493     39       5  44889     -0.40602      0.65764
1946         5  106711090  107016596    447      57  44889       2.2888     0.011046
64839        5  107193234  107728080    912      32  44889      -1.8587      0.96847
2241         5  108073523  108524873   1194      39  44889      -1.6612      0.95166
9867         5  108668910  108755675    231      11  44889       2.5055    0.0061138
4124         5  109015156  109204929    517      19  44889       2.3978    0.0082469
642987       5  109753697  110072507    504      13  44889     -0.31264      0.62272
91137        5  110063837  110102357     54       7  44889     -0.42344      0.66401
85480        5  110395778  110415222     18       4  44889      0.68197      0.24763
134430       5  110417870  110467700     89       7  44889      0.13677      0.44561
814          5  110549947  110832084    503      27  44889      0.77092      0.22038
134429       5  110830231  110858234     20       4  44889      0.33524      0.36872
9315         5  111063500  111322628    499      38  44889       1.0574      0.14516
64097        5  111476639  111765187    677      37  44889     0.056527      0.47746
324          5  112033202  112183436    245      15  44889       1.1189      0.13159
6728         5  112186885  112230276    113       8  44889     -0.91846      0.82081
7905         5  112210581  112268339    133       9  44889     -0.60218      0.72647
167227       5  112302399  112359392     94       9  44889       1.0299      0.15153
4163         5  112356296  112834527   1356      49  44889      0.53981      0.29467
83942        5  112766751  112780728     51       7  44889       2.0235     0.021513
64848        5  112839391  112932484    282      13  44889      0.21066      0.41658
3781         5  113688016  113833697    236      27  44889     -0.47314      0.68194
55521        5  114458959  114526243     75       6  44889       2.7729    0.0027777
5229         5  114545027  114609123     98      12  44889    0.0027348      0.49891
153733       5  114601385  114642458     60      10  44889      0.75116      0.22628
56929        5  114855105  114890591     30       5  44889       1.1335       0.1285
353376       5  114912839  114962142     59       6  44889       2.9008    0.0018612
100302736    5  114912839  114971876     71       6  44889       2.8218    0.0023876
51014        5  114947405  114971876     29       4  44889        2.751    0.0029704
1036         5  115138930  115162405      8       2  44889       1.7989      0.03602
9140         5  115162393  115187548     17       3  44889       1.4642     0.071571
1176         5  115167303  115251278     88      10  44889       1.6214     0.052471
206338       5  115288151  115364803    263      22  44889      0.33466      0.36894
644100       5  115377163  115396327     72       4  44889       1.1105      0.13339
51397        5  115410727  115630478    917      17  44889     -0.66998      0.74857
57556        5  115777751  115920551    217      35  44889       1.3066     0.095677
285605       5  118171069  118334240    178      18  44889      0.24477      0.40332
1657         5  118396839  118586322    140      17  44889      0.78221      0.21704
25816        5  118594418  118731794    374      29  44889     -0.89418      0.81439
3295         5  118778138  118879530    175      13  44889      0.73506      0.23115
340069       5  118955254  118973017     88       4  44889      0.86581       0.1933
51334        5  119789973  120024509    631      44  44889     -0.70454      0.75945
94033        5  121177650  121190028      3       2  44889      0.99712      0.15935
153443       5  121287656  121365795     83       3  44889         0.68      0.24825
4015         5  121397390  121424206     41       6  44889      0.20452      0.41897
133923       5  121455215  121490766     10       2  44889        1.185      0.11801
100505841    5  121485871  121519858      7       2  44889       1.1975      0.11555
9627         5  121637455  121801294    144      10  44889      0.79619      0.21296
6643         5  122100691  122171734    217      17  44889      0.22451      0.41118
28966        5  122171149  122348817    469      17  44889      0.53203      0.29735
5480         5  122357578  122382425     71      13  44889      -1.0549      0.85427
93166        5  122414841  122531460    326      24  44889      0.27438      0.39189
153241       5  122679079  122769286    209      12  44889      0.29944       0.3823
1456         5  122837793  122954239    147      10  44889      0.31229      0.37741
57507        5  123971106  124094517    217      27  44889      0.69278      0.24423
65983        5  125685788  125831353    171      32  44889      0.08619      0.46566
501          5  125876033  125941104    113      14  44889     -0.87367      0.80885
51808        5  125926607  125964444     70       6  44889      -0.4131      0.66023
389320       5  125957414  125973474     23       4  44889       1.2019       0.1147
4001         5  126102315  126174212    154      16  44889       1.2866     0.099109
115123       5  126201906  126376500    303       5  44889     -0.32149      0.62608
401207       5  126376750  126419184     80       5  44889     -0.17639      0.57001
84466        5  126555206  126798414    572      21  44889      0.85722      0.19566
133619       5  126843301  126892281     96       6  44889       2.3084     0.010487
613212       5  126974713  126995822     33       4  44889      0.93645      0.17452
6558         5  127409483  127526880    114       5  44889       1.0665       0.1431
2201         5  127592101  127883735    543      27  44889       1.2242      0.11045
28965        5  128290951  128370835    297      17  44889     -0.42006      0.66278
51015        5  128420442  128451221     90      12  44889     -0.75997      0.77636
171019       5  128786103  129075876    578      23  44889    0.0082585      0.49671
100127206    5  129073884  129102256     71       8  44889       2.4261    0.0076304
337876       5  129230389  129523827    394      14  44889      0.58403       0.2796
3094         5  130493476  130511041     35       3  44889     -0.72578      0.76601
90624        5  130496641  130542619     77       6  44889      0.40606      0.34235
56990        5  130589702  130731883    108       6  44889       0.8806      0.18927
51735        5  130758114  130980929    211       7  44889      0.55398       0.2898
96459        5  130975907  131142756    166       8  44889      0.48304      0.31453
728637       5  131141183  131291391    153       6  44889      0.69996      0.24198
23305        5  131284166  131357761     94       9  44889       0.4282      0.33425
3562         5  131386347  131400396     19       3  44889     -0.81997      0.79388
1437         5  131399485  131413363     24       4  44889     -0.76092      0.77665
8974         5  131526799  131573556     69       8  44889     -0.61226      0.72982
8572         5  131583351  131610647     60       7  44889      0.37062      0.35546
6583         5  131620145  131681399    124       9  44889     -0.19285      0.57646
6584         5  131695396  131732806     96       8  44889    -0.085342      0.53401
3659         5  131815801  131836465     53       2  44889       0.2917      0.38526
3567         5  131875636  131902555     14       2  44889       1.1353      0.12812
10111        5  131882616  131981813     74       1  44889       1.3249     0.092598
3596         5  131983865  131998301     13       2  44889        1.887      0.02958
3565         5  131999678  132019870     15       3  44889       1.9447     0.025907
11127        5  132026823  132083265     48       3  44889       1.3721     0.085022
645121       5  132073137  132091356     13       1  44889       1.3856     0.082936
23176        5  132085009  132123976     33       1  44889      0.67112      0.25107
134549       5  132156333  132176655     12       3  44889     -0.68925      0.75467
27089        5  132192319  132206036     29       4  44889     -0.72971      0.76722
2661         5  132195377  132212238     33       5  44889     -0.61552      0.73089
116842       5  132199358  132212082     26       4  44889     -0.65966      0.74526
27125        5  132209571  132309354    170       9  44889     -0.61227      0.72982
54819        5  132331177  132372275     70       2  44889      -1.1252      0.86976
3308         5  132377662  132442209    111       5  44889      0.43251      0.33268
23105        5  132530652  132958223    627      70  44889      0.90241      0.18342
56951        5  133289698  133314406     20       5  44889     -0.59764      0.72496
7416         5  133306066  133351300     79      10  44889     -0.76482      0.77781
101060024    5  133416030  133427801     21       3  44889    -0.043517      0.51736
6932         5  133440402  133485420     58       5  44889       1.0006      0.15852
6500         5  133490582  133522724     40       4  44889      0.94093      0.17337
5515         5  133530648  133571950     85       4  44889      0.91804       0.1793
51265        5  133570317  133716805    144       2  44889      0.51659      0.30272
7320         5  133696843  133729299     39       1  44889      0.33087      0.37037
91368        5  133736256  133757598     12       2  44889      0.40568      0.34249
23338        5  133850003  133920418    121      18  44889       1.6564     0.048822
51128        5  133935339  133978533     12       3  44889      0.91159      0.18099
10802        5  133974472  134065101     23       3  44889      0.84534      0.19896
819          5  134064170  134089350     10       2  44889      0.65754      0.25542
9879         5  134084461  134168311     38       6  44889      0.37588       0.3535
134553       5  134171370  134196925      9       3  44889     0.055323      0.47794
79770        5  134199427  134238823     22       5  44889     -0.39161      0.65233
84105        5  134230810  134299836     50       6  44889     0.086411      0.46557
347732       5  134293596  134348897     25       5  44889       1.7067     0.043936
100996485    5  134358970  134681870    422      51  44889       2.0069     0.022382
5307         5  134361924  134379964     39       3  44889       1.9152     0.027733
9555         5  134668571  134745645     51       3  44889       0.6654       0.2529
140947       5  134778404  134793038     49       7  44889      0.56871      0.28478
497189       5  134783058  134798089     41       5  44889       1.0119       0.1558
4762         5  134868472  134881639      9       2  44889       1.3991      0.08089
9547         5  134904869  134924969     22       3  44889         0.21      0.41683
153328       5  135160365  135225826    135      11  44889     -0.42568      0.66483
3578         5  135226435  135241516     17       3  44889       1.4993     0.066895
26223        5  135256006  135278867     70       6  44889      -1.4074      0.92035
3950         5  135281100  135300723     60       7  44889      -1.0909      0.86234
7045         5  135354584  135401007     69       5  44889       1.7634     0.038919
4090         5  135458536  135519922    114       3  44889       0.8234      0.20514
57113        5  135546958  135711164    268      16  44889       1.3651     0.086116
6695         5  136309487  136845018   1102      60  44889       2.1703     0.014993
26249        5  136951689  137160310    223      18  44889       0.5708      0.28407
10949        5  137085573  137100039      6       2  44889      0.20784      0.41768
9499         5  137193536  137225040     16       3  44889      0.79955      0.21199
27039        5  137215125  137277656     60       7  44889      0.99071      0.16091
51306        5  137272138  137397650    163       9  44889       1.0116      0.15587
7478         5  137409581  137429837     31       5  44889       1.4224     0.077455
8382         5  137449361  137485132     32       5  44889     -0.54084      0.70569
10902        5  137473955  137524358     36       5  44889     -0.73708      0.76946
10112        5  137504408  137524904     17       4  44889     -0.56636      0.71443
8697         5  137521837  137559032     30       4  44889     -0.75237      0.77409
2676         5  137586569  137620544     33       5  44889      -1.0386       0.8505
995          5  137619459  137684064     80       7  44889      0.84984      0.19771
51307        5  137663224  137686918     30       6  44889       0.6886      0.24554
51780        5  137678285  137774216    133      15  44889      0.34773      0.36402
51308        5  137764690  137784158     34       6  44889      0.75815      0.22418
1958         5  137791181  137806504     28       4  44889      0.87896      0.18971
2107         5  137840282  137888989     42       4  44889     -0.46408      0.67871
3313         5  137889071  137921318     32       3  44889      -1.3444      0.91059
1495         5  138079075  138272223    186       1  44889       1.5422     0.061514
26045        5  138203579  138221057     12       1  44889       1.4144      0.07862
64374        5  138280909  138544065    228       9  44889      0.30869      0.37878
9782         5  138599441  138668866     29       2  44889      0.10712      0.45735
51247        5  138667519  138706909     18       2  44889      0.43925      0.33024
9963         5  138701385  138730632     16       2  44889      0.44944      0.32656
51237        5  138721757  138735605      5       2  44889      0.58301      0.27994
389333       5  138726135  138740885      7       1  44889       0.1247      0.45038
202051       5  138730014  138749820     11       1  44889      0.26014      0.39738
202052       5  138744392  138790171     24       3  44889      0.52474      0.29988
340061       5  138853613  138872343     11       2  44889     -0.19211      0.57617
7322         5  138930751  139009519     51       4  44889     -0.79987      0.78811
51523        5  139018301  139064967     33       4  44889     -0.67115      0.74894
84249        5  139165406  139225551      6       2  44889      0.95415         0.17
9542         5  139224864  139432884    218      21  44889      0.11192      0.45544
5813         5  139483708  139500501      2       1  44889      0.53828      0.29519
492311       5  139495521  139509891      4       1  44889      0.36339      0.35816
84418        5  139544653  139624874    117       5  44889     0.087042      0.46532
5201         5  139623135  139692689     82       4  44889      0.43989      0.33001
1839         5  139710928  139736188     27       4  44889      0.39682      0.34575
83697        5  139729787  139756222     12       2  44889       1.0289      0.15177
54882        5  139771399  139920941     47       5  44889       1.0318      0.15109
404734       5  139771399  139930663     55       5  44889      0.99286      0.16039
8637         5  139917251  139930663      9       3  44889      0.83381       0.2022
10011        5  139928152  139947678      8       3  44889      0.91573       0.1799
113829       5  139934420  139950183      9       2  44889      0.72355      0.23467
10307        5  139936353  139954189     11       2  44889      0.92966      0.17627
55374        5  140009012  140026489     28       4  44889        1.217      0.11181
929          5  140009813  140023286     20       3  44889       1.1193       0.1315
3550         5  140017384  140043565     35       3  44889       1.1527      0.12452
4695         5  140023448  140037370     23       2  44889       1.2061      0.11389
54853        5  140034384  140053430     21       2  44889      0.74695      0.22755
373863       5  140048881  140063171     11       2  44889      0.81964      0.20621
3035         5  140051990  140081681     30       3  44889      0.73269      0.23187
23438        5  140061011  140080403     22       2  44889      0.71912      0.23603
153527       5  140068265  140087748     25       2  44889      0.72655      0.23375
56147        5  140155876  140393429    122       7  44889      0.83538      0.20175
56146        5  140164444  140393429    122       7  44889      0.83538      0.20175
56145        5  140170783  140393429    122       7  44889      0.83538      0.20175
56144        5  140176672  140393429    121       7  44889      0.83297      0.20243
56143        5  140191361  140393429    120       7  44889      0.83743      0.20118
56142        5  140197650  140393429    120       7  44889      0.83743      0.20118
56141        5  140203969  140393429    120       7  44889      0.83743      0.20118
56140        5  140210907  140393429    120       7  44889      0.83743      0.20118
9752         5  140217357  140393429    120       7  44889      0.83743      0.20118
56139        5  140225634  140393429    120       7  44889      0.83743      0.20118
56138        5  140237149  140393432    120       7  44889      0.83743      0.20118
56137        5  140244931  140393429    120       7  44889      0.83743      0.20118
56136        5  140251854  140393429    119       7  44889      0.84787      0.19826
56135        5  140296302  140393429    100       6  44889      0.84713      0.19846
56134        5  140335747  140393429     20       6  44889      0.28664      0.38719
83884        5  140680696  140693612     26       5  44889       2.0148      0.02196
6879         5  140696557  140710351     25       5  44889       1.6378     0.050727
56114        5  140699388  140894046    336      25  44889      0.11985       0.4523
56113        5  140708354  140894046    316      23  44889    -0.018144      0.50724
56112        5  140713601  140894046    312      23  44889     -0.03048      0.51216
56104        5  140719828  140894046    304      23  44889     -0.07967      0.53175
56111        5  140724768  140894046    298      21  44889     -0.13536      0.55384
56103        5  140729409  140894046    293      21  44889     -0.13161      0.55235
56110        5  140733729  140894046    288      21  44889     -0.12781      0.55085
56109        5  140739811  140894046    277      21  44889     -0.13636      0.55423
56102        5  140739962  140894046    277      21  44889     -0.13636      0.55423
56108        5  140752467  140894046    265      20  44889     -0.11989      0.54772
9708         5  140757059  140894046    258      20  44889    -0.083563       0.5333
8641         5  140757452  140894046    257      20  44889    -0.076427      0.53046
