GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
5308         4  111537079  111573279     49       8  413466      0.98917      0.16129
132720       4  113056553  113111737     89      12  413466     -0.25201      0.59948
55435        4  113142893  113192711     77      13  413466       0.4902        0.312
92610        4  113195282  113217059     45       4  413466      0.97225      0.16546
80216        4  113208480  113365274    413      52  413466        -0.15      0.55962
63973        4  113433172  113447328     31      10  413466     -0.31436      0.62338
55345        4  113458989  113568151    192      20  413466     -0.36915      0.64399
51574        4  113548120  113580248     64      14  413466      0.69896      0.24229
287          4  113729239  114306396   1611     122  413466       2.5158    0.0059383
817          4  114370688  114693669    722      50  413466      0.64764      0.25861
79642        4  114819932  114911281    239      23  413466     -0.39461      0.65343
7368         4  115509611  115599702    178      24  413466       3.1559   0.00079995
64579        4  115747431  116045032    686      37  413466       1.0425      0.14858
133022       4  118003210  118016736     32       7  413466       1.6795     0.046523
9348         4  118945500  119181289    695      24  413466       2.2373     0.012632
8492         4  119199693  119284053    208      29  413466      0.63917      0.26136
57721        4  119596525  119634874     79      11  413466       1.0669        0.143
9871         4  119642478  119769838    434      20  413466        1.235      0.10842
171024       4  119799996  119983902    572      50  413466      0.71957      0.23589
51778        4  120046939  120110444    218      22  413466       1.6608     0.048381
54532        4  120123775  120218173    256      18  413466       1.0055      0.15733
401152       4  120216074  120235600     60      11  413466    -0.099526      0.53964
2169         4  120236905  120253316     91       5  413466      0.73729      0.23047
8654         4  120414050  120559981    395      18  413466      0.87054        0.192
4085         4  120979077  120998013     50       8  413466      0.26863      0.39411
11107        4  121611570  121854013    875      36  413466       2.1389     0.016222
79625        4  121955282  122003673    119      18  413466     -0.96416      0.83252
79931        4  122051063  122158624    310      23  413466     0.048321      0.48073
84109        4  122248297  122312181    312      25  413466       2.1674     0.015102
308          4  122587652  122628147    142      18  413466     -0.31503      0.62363
132332       4  122678585  122696516     68      11  413466    -0.094207      0.53753
5393         4  122712445  122739676     58      10  413466       1.1747      0.12006
890          4  122736099  122755153     36       7  413466      0.58153      0.28044
55212        4  122743984  122801652     91      13  413466      0.46453      0.32113
7222         4  122798683  122882909    147      21  413466      0.43027       0.3335
84162        4  123063488  123285414    310      23  413466       1.4069     0.079725
132612       4  123290121  123352457    108      15  413466      0.76338      0.22262
3558         4  123371125  123387650     20       5  413466      0.94665      0.17191
59067        4  123532283  123552212     49      10  413466       2.1332     0.016454
166379       4  123643857  123667598     58       6  413466       1.3204     0.093349
2247         4  123737568  123820890    309      31  413466        1.547     0.060934
11162        4  123812299  123854159    150      21  413466       1.2543      0.10487
166378       4  123834225  124242105   1259      25  413466      0.85942      0.19505
10252        4  124307946  124326415     40       9  413466      0.76051      0.22347
57182        4  125583703  125643887    109      19  413466      0.60386      0.27297
79633        4  126227003  126415587    495      39  413466       1.2797      0.10032
27152        4  128544087  128639434    124      14  413466      -1.9148      0.97224
83447        4  128641555  128696947     70       9  413466      -2.8378      0.99773
22824        4  128693453  128756728     60      11  413466      -1.6685      0.95239
10733        4  128792016  128821879     32       6  413466       -1.441       0.9252
256471       4  128837460  128897185     68       8  413466      -1.4266      0.92315
80167        4  128876411  128958978    104       9  413466      -2.4988      0.99377
55132        4  128972421  129145586    334      13  413466     -0.18671      0.57406
10424        4  129188892  129219984     46      12  413466       1.3066     0.095672
79960        4  129720779  129797879     96      17  413466       2.9863    0.0014121
132320       4  129803648  130024764    413      25  413466       2.4759    0.0066452
132321       4  130004829  130035987     85      11  413466       2.9558    0.0015595
57575        4  134060470  134114232     99      17  413466      0.93233      0.17558
132430       4  135115988  135132903     35       6  413466      0.70649      0.23994
54510        4  138438572  138463629     59      13  413466      0.11715      0.45337
23657        4  139083748  139173572    233      27  413466       1.1138      0.13269
25819        4  139926913  139968593     68      17  413466       2.2197     0.013218
1998         4  139977371  140108372    217      25  413466       2.2127     0.013461
84709        4  140185817  140211492     48       6  413466      0.69216      0.24442
4717         4  140209571  140233705     44       5  413466       1.0598      0.14463
80155        4  140212621  140313435    192      15  413466       1.1356      0.12806
83452        4  140364961  140398570     71       7  413466       1.3579     0.087243
80854        4  140425692  140487577    127      24  413466       2.4819    0.0065339
4258         4  140576922  140663399    264      37  413466      0.55985      0.28779
55534        4  140636045  141085233   1079     108  413466       2.9673    0.0015021
60592        4  141168440  141305210    314      35  413466      0.87853      0.18983
1047         4  141308107  141358815    116      12  413466      0.53322      0.29694
152586       4  141363029  141429531    195      18  413466       1.4913     0.067947
255520       4  141435312  141476424     56       8  413466       2.1546     0.015596
7350         4  141479514  141499989     62       9  413466       2.6748    0.0037385
23158        4  141540436  141687471    339      31  413466      0.26143      0.39688
57484        4  141785208  142064630    841      60  413466      0.75885      0.22397
27309        4  142132049  142157351     60       7  413466       1.7052     0.044078
3600         4  142547749  142656640    182      19  413466     -0.98947      0.83878
8821         4  142947681  143777604   2215      90  413466       3.9215   4.4002e-05
84640        4  144096070  144144641     95       8  413466       2.1378     0.016265
2549         4  144247680  144397218    276      26  413466      0.99082      0.16089
8467         4  144424616  144480142     91       8  413466       3.5674    0.0001803
166752       4  144497060  144631828    239      21  413466       2.0269     0.021337
2996         4  144790519  144836716     74       8  413466       2.5592    0.0052458
2994         4  144915757  144950498     50       9  413466       1.9645     0.024736
2993         4  145028956  145071904    149      13  413466       1.1863      0.11776
64399        4  145557148  145664042    201      17  413466       1.7193      0.04278
10393        4  145914227  146029693    106      17  413466      0.23401      0.40749
6059         4  146009156  146052176     33      11  413466      0.48259       0.3147
54726        4  146053302  146111768     49      14  413466     -0.13538      0.55384
4086         4  146392951  146481828    112      14  413466       1.0788      0.14034
101927681    4  146400512  146413871     12       5  413466         1.58     0.057059
166785       4  146530540  146582687    106      18  413466     -0.23942      0.59461
646603       4  146591356  146655449    192      24  413466     -0.17782      0.57057
152485       4  146680374  146869607    323      40  413466      0.72078      0.23552
11157        4  147086835  147112713     82       9  413466     -0.87877      0.81024
84068        4  147173637  147453123    535      26  413466      0.37849      0.35253
5458         4  147550045  147565123     39       5  413466       1.2051      0.11408
83894        4  147626679  147877034    593      22  413466       1.2489      0.10584
1909         4  148392069  148467606    143      16  413466     -0.15559      0.56182
55751        4  148528539  148558174     33       4  413466     -0.23406      0.59253
90826        4  148557436  148615381     60       6  413466     -0.11575      0.54608
79658        4  148643214  148995427    662      48  413466     0.089208      0.46446
4306         4  148998415  149375850    925      72  413466       3.3584   0.00039194
285423       4  150349597  150746980    678      34  413466       3.1563   0.00079903
166614       4  150989426  151180109    535      35  413466      0.94883      0.17135
987          4  151184311  151946879   1365      40  413466       1.5322     0.062742
10586        4  151493077  151507345     17       7  413466      0.17317      0.43126
6189         4  152010725  152027304     27       6  413466        2.909    0.0018127
152503       4  152039933  152256797    509      24  413466       2.5553    0.0053046
345062       4  152188152  152214219     61       8  413466      0.28346      0.38841
729830       4  152320398  152593155    550      14  413466       1.3967     0.081247
5188         4  152590308  152692175    227      12  413466       2.2862     0.011122
55294        4  153240910  153466393    421      13  413466     -0.20504      0.58123
201799       4  153545766  153611317    166      28  413466       0.1428      0.44322
201798       4  153688337  153710916     46       9  413466    -0.057577      0.52296
27236        4  153691091  153834564    300      17  413466     0.087332       0.4652
85462        4  153847265  153902348    122      27  413466      0.54739      0.29206
23321        4  154063650  154261974    502      54  413466     -0.73048      0.76745
84057        4  154255801  154337747    221      23  413466      0.38852      0.34881
23240        4  154377498  154560260    458      58  413466      0.61387      0.26965
7097         4  154595404  154628743     70      14  413466         2.24     0.012546
285533       4  154629812  154691387    208      13  413466        3.242   0.00059353
6423         4  154700242  154720228     44       7  413466       3.4113   0.00032328
54798        4  155154027  155422930    753      51  413466      0.76155      0.22316
5356         4  155454649  155481585     81       8  413466      -0.5924      0.72321
2244         4  155474132  155495415     63       6  413466      -1.0571      0.85477
2243         4  155502780  155521897     26       6  413466      -0.5183      0.69788
2266         4  155523786  155543902     26       6  413466     -0.17801      0.57064
9227         4  155655163  155675770     32       5  413466      0.14877      0.44087
166863       4  155692424  155751465    110      10  413466     -0.11882      0.54729
4887         4  156084924  156139748    229      17  413466       1.1159      0.13224
79884        4  156262310  156308122    175      16  413466       4.4646   4.0102e-06
2982         4  156577862  156659714    256      30  413466        1.515     0.064882
2983         4  156670126  156730283    180      35  413466       1.2785      0.10053
51802        4  156749381  156797425    157      17  413466      0.54944      0.29135
6999         4  156814845  156843058     94      15  413466       1.7516     0.039922
1519         4  156843770  156885048    172      26  413466      0.56833       0.2849
56034        4  157681263  157902546    339      30  413466     -0.31606      0.62402
2743         4  157987277  158094751    375      25  413466      0.68231      0.24752
2891         4  158131736  158288727    235      27  413466       1.4506      0.07344
51313        4  159044232  159104202    135      11  413466     -0.30433      0.61956
55314        4  159112749  159177939     93      22  413466     0.063155      0.47482
59350        4  159432866  159576024    198      18  413466     -0.82792      0.79614
2110         4  159583277  159631342     42      15  413466     -0.18454      0.57321
201725       4  159586327  159603407      8       5  413466      0.24365      0.40375
5481         4  159628779  159654552     31       5  413466      -0.6659      0.74726
57600        4  159680182  159830702    193      15  413466        1.748     0.040234
152940       4  159813184  159966333    402      22  413466      0.93374      0.17522
9693         4  160015224  160282814    459      33  413466       1.5411     0.061645
56884        4  162303544  163095186   2562      95  413466       2.2513     0.012182
92345        4  164046360  164098073     95      18  413466     -0.27678      0.60903
4886         4  164243616  164275984     88      19  413466       1.3786     0.084011
4889         4  164255062  164275040     56      13  413466       1.4859     0.068659
84076        4  164390745  164405047     25       7  413466      0.52146      0.30102
55319        4  164405673  164443191     84      10  413466     -0.75906      0.77609
55016        4  164443950  165315093   2678     116  413466       3.0868    0.0010118
23520        4  165116659  165128863     39       9  413466       1.9663      0.02463
100506013    4  165788156  165820176     78      16  413466      0.98055      0.16341
101059914    4  165849146  165861778     61       6  413466     -0.92646       0.8229
152756       4  165868100  165881773     28       7  413466      -0.5591      0.71195
391712       4  165874098  165908818     85       9  413466    -0.069562      0.52773
166655       4  165943151  165964396     34       7  413466      0.89541      0.18528
201931       4  165995730  166044024    116      23  413466       1.1811      0.11879
11275        4  166118770  166245808    284      20  413466       4.2239   1.2006e-05
6307         4  166238818  166265816     80      16  413466       2.1597     0.015398
1363         4  166290097  166420982    511      22  413466       1.2013      0.11482
7092         4  166784390  167027830    600      60  413466      0.34198      0.36618
50859        4  167653035  168165741   1507      60  413466       5.0512   2.1947e-07
11199        4  169003688  169110393    240      24  413466       1.1796      0.11908
55601        4  169135942  169249958    331      20  413466   0.00085436      0.49966
91351        4  169276386  169411665    459      38  413466      0.92891      0.17647
23022        4  169408215  169851108   1340     100  413466    -0.043533      0.51736
84869        4  169814274  169941468    241      16  413466     -0.27515       0.6084
57630        4  170013907  170202249    420      33  413466       3.4781   0.00025247
4750         4  170312921  170543778    496      19  413466       3.5212   0.00021483
1182         4  170531672  170645838    257      17  413466       4.7946   8.1506e-07
54969        4  170649119  170689093    101      22  413466      0.92629      0.17715
9848         4  170906248  170958371    116      16  413466       1.9102     0.028052
51166        4  170979873  171022823    106      17  413466        1.213      0.11257
442117       4  172724575  173963059   2805     110  413466      0.68607      0.24633
51809        4  174079904  174246618    302      28  413466      -1.1434      0.87356
3148         4  174251027  174265595     30       7  413466       -0.515      0.69672
8819         4  174282093  174300183     13       3  413466       1.3626     0.086502
11341        4  174307799  174330617     39       9  413466       0.4957      0.31005
9464         4  174446152  174461378     40       8  413466       2.8931    0.0019074
26269        4  175156309  175215415    111      20  413466       2.3021     0.010663
80817        4  175194828  175257006    116      21  413466       1.0068      0.15702
3248         4  175409828  175454049    154      31  413466     0.070903      0.47174
8001         4  175543867  175760465    747      58  413466    0.0081323      0.49676
11086        4  175829509  175900831    248      19  413466        1.034      0.15057
2823         4  176552588  176933842   1102      82  413466       5.1764   1.1308e-07
116966       4  176976985  177105479    412      20  413466       1.1427      0.12658
132851       4  177104225  177126822     71      13  413466      0.81518      0.20748
140458       4  177133324  177208722    253      22  413466      0.15313      0.43915
60559        4  177231090  177254896    111      16  413466     -0.13137      0.55226
7424         4  177603189  177723899    310      18  413466     -0.76896      0.77904
55247        4  178220991  178285592    183      34  413466      0.28881      0.38636
175          4  178350428  178373657     54      14  413466        1.885     0.029715
285500       4  178353692  178598953    558      36  413466       1.4721     0.070493
55714        4  183055112  183725677   2292     207  413466       4.0026    3.133e-05
1635         4  183809744  183848630    165      21  413466     -0.99902      0.84111
80014        4  184010463  184243430    398      39  413466     -0.11128       0.5443
53842        4  184237720  184251927     28       7  413466     -0.34152      0.63364
100132463    4  184241417  184253579     32       7  413466     -0.13537      0.55384
55602        4  184355788  184370848     85       6  413466      0.93406      0.17514
3622         4  184416220  184434922     44      11  413466      0.49554      0.31011
201965       4  184559289  184590331    134      34  413466      -1.6175      0.94711
60684        4  184570420  184636247    235      27  413466     -0.28227      0.61113
56977        4  184816509  184946179    367      60  413466       1.2092      0.11329
133121       4  185008359  185149114    455      54  413466      0.49519      0.31023
3660         4  185307367  185405734    335      62  413466       2.6086    0.0045459
836          4  185547350  185580629     80      13  413466       2.3356    0.0097563
201973       4  185560767  185617612    190      11  413466       2.4458    0.0072271
79682        4  185613719  185665286    285       8  413466       2.4683    0.0067884
2180         4  185675249  185757215    261      23  413466       1.0594      0.14471
391723       4  185930001  185943458     52      13  413466       1.2102       0.1131
291          4  186054417  186073038     38       8  413466      0.26494      0.39553
57587        4  186079315  186135182    166      12  413466     -0.83308       0.7976
83891        4  186120773  186286620    451      31  413466       2.7898    0.0026374
55805        4  186283532  186328297    124      19  413466       1.2491      0.10582
353322       4  186307840  186323029     40       9  413466     -0.90739       0.8179
55325        4  186319191  186357139    101      15  413466      -1.0667      0.85694
441054       4  186337220  186372482     97      13  413466      -1.4815      0.93076
256309       4  186364836  186402913    132      25  413466     -0.27479      0.60826
27295        4  186420314  186466712    105      14  413466       1.1581      0.12342
8470         4  186505098  186887870   1557     135  413466       1.1388      0.12739
7098         4  186980309  187007752     88      21  413466      0.26873      0.39407
25854        4  187016054  187095317    245      36  413466       0.1946      0.42285
285440       4  187102565  187136117    124      16  413466      -1.1216      0.86897
3818         4  187138502  187181125    136      14  413466      0.65839      0.25515
2160         4  187177099  187212335    107      23  413466      0.88347      0.18849
4543         4  187453309  187486537    114      17  413466      -1.9026      0.97146
2195         4  187507437  187657876    425      60  413466      0.64758      0.25863
132625       4  188906925  188927699     55      12  413466      0.21667      0.41423
205860       4  189010927  189040416    196      28  413466     -0.49639      0.69019
339976       4  189050598  189070149    124      21  413466     -0.10878      0.54331
2483         4  190851974  190885860     49       3  413466     -0.29665      0.61663
153478       5     130373     191587    222      15  413466     -0.26014      0.60262
389257       5     181626     196968     66       9  413466     0.072729      0.47101
133957       5     203375     228333     98       6  413466      0.18205      0.42777
6389         5     208338     258315    231       6  413466      0.40988      0.34095
10016        5     261736     316589    183      12  413466      0.39776       0.3454
57491        5     294291     439906    466      39  413466     -0.93535       0.8252
11336        5     433305     468914    140      13  413466      -1.8848      0.97027
6550         5     471798     534549    286      34  413466       -1.023      0.84685
55722        5     602405     657307    166      17  413466     -0.82275      0.79468
11076        5     658477     703510    145      21  413466  -0.00079809      0.50032
653082       5     708970     794857    101      25  413466      -1.3348      0.90904
79844        5     794220     869088    135      11  413466     -0.47786      0.68362
65980        5     862350     902939     92       7  413466      -1.5989      0.94508
9319         5     882764     919664     89       6  413466      -1.4783      0.93034
85409        5     998941    1040427    131      15  413466      0.56407      0.28635
10723        5    1048989    1122172    267      36  413466      0.12183      0.45152
101928793    5    1071871    1085198     36       9  413466      0.84257      0.19973
340024       5    1191710    1226732    148      34  413466       1.6262     0.051948
348932       5    1215470    1247804    123      19  413466     -0.14484      0.55758
7015         5    1251782    1305178    133      39  413466       1.2517      0.10534
81037        5    1316369    1355180    107      15  413466       1.4568      0.07259
6531         5    1391405    1455543    191      30  413466      0.43585      0.33147
79888        5    1460042    1535644    247      41  413466      -2.1562      0.98447
4726         5    1791496    1817665    108      12  413466     -0.88444      0.81177
64979        5    1796999    1809956     63       8  413466       -1.279      0.89956
50805        5    1876041    1897293     92      20  413466      0.46333      0.32156
153571       5    2742058    2757011     24       7  413466     -0.26475       0.6044
153572       5    2744779    2761769     38       9  413466     -0.33566      0.63144
79192        5    3586168    3603017     48       8  413466         2.85    0.0021858
170690       5    5130443    5321912    828      93  413466      0.44347      0.32871
23379        5    5412786    5491847    156      18  413466       2.1881     0.014331
84246        5    6370539    6388639     67      11  413466        1.112      0.13308
134111       5    6427460    6498334    222      43  413466     0.021349      0.49148
54888        5    6597852    6643473    200      20  413466       3.0389    0.0011871
6715         5    6623500    6671175    176      19  413466        2.541    0.0055261
11044        5    6704076    6758661    219      22  413466       2.9504    0.0015869
108          5    7386343    7831694   1106      81  413466       2.3052     0.010578
134121       5    7828991    7861603    116      21  413466      0.75864      0.22403
4552         5    7841299    7902737    268      31  413466       1.0059      0.15723
79072        5    7857772    7879150     73      15  413466       1.0536      0.14603
9037         5    9033638    9556233   1676     146  413466     -0.72268      0.76506
50834        5    9627609    9640463     27       8  413466      -1.2622      0.89657
134145       5   10224119   10260145    181      25  413466      -1.9654      0.97532
22948        5   10240041   10268001    143      12  413466      -1.4598      0.92783
134147       5   10276207   10318168    139      19  413466      -1.5744       0.9423
10299        5   10343751   10442000    113      12  413466    -0.082535      0.53289
83853        5   10431974   10466638     73       7  413466     -0.55407      0.71024
651746       5   10554435   10659428    330      35  413466       1.6622     0.048241
1611         5   10677842   10771387    303      17  413466       0.6308      0.26409
1501         5   10970452   11914155   2526     184  413466       2.3215      0.01013
1767         5   13688937   14021841   1125      66  413466       1.2404      0.10742
7204         5   14133817   14511813    863      47  413466       0.8003      0.21177
54491        5   14571891   14617789     62      15  413466       1.9151     0.027738
90268        5   14654783   14701342     83      12  413466       2.5215    0.0058426
56172        5   14703409   14881887    447      47  413466       2.0125     0.022084
23194        5   15490305   15941405    934      45  413466      0.40456       0.3429
441061       5   16065974   16189897    198      27  413466     -0.84351      0.80053
90441        5   16450128   16475894     50       9  413466       1.3421     0.089784
54463        5   16471422   16627167    441      45  413466       1.0149      0.15508
4651         5   16660516   16946385    877     107  413466        1.621     0.052507
10409        5   17206932   17278454    149      33  413466       2.9267    0.0017131
1016         5   19471640   20585972   2726     102  413466       2.4579     0.006988
100506217    5   21479916   21495033      2       1  413466        1.303     0.096286
1010         5   21749370   22863731   2608     107  413466        1.721      0.04263
56979        5   23497724   23530206     50      13  413466       1.3735     0.084799
1008         5   24485709   24655085    569      35  413466       2.5473    0.0054282
1007         5   26879209   27048689    457      32  413466     -0.41592      0.66126
1004         5   31183762   31330753    300      34  413466     -0.48065      0.68462
29102        5   31399101   31542282    336      28  413466      0.41188      0.34021
55322        5   31522373   31556665     95      18  413466      0.62474      0.26607
23037        5   31629345   32112538   1816     206  413466      0.55282      0.29019
64083        5   32123317   32184425    129      16  413466     -0.79233      0.78591
54545        5   32225611   32323114    256      15  413466      0.14835      0.44103
51663        5   32352956   32454844    253      19  413466     -0.26557      0.60472
10923        5   32575605   32605685     61      10  413466       1.4954     0.067411
4883         5   32700284   32793330    244      31  413466      0.46086      0.32245
6897         5   33430802   33469696    105      13  413466     -0.36705      0.64321
81792        5   33522140   33902319   1159      76  413466        -1.93       0.9732
51289        5   33926491   33940523     34       6  413466     0.025891      0.48967
51151        5   33943221   33994780     88      17  413466      0.18974      0.42476
23600        5   33985591   34018220     73       9  413466    -0.026491      0.51057
114899       5   34016463   34053371     96       7  413466     -0.98565      0.83785
26064        5   34646342   34834217    630      68  413466      -1.1945      0.88386
153657       5   34829269   34901067    200      31  413466      0.45544       0.3244
5810         5   34903865   34925780     34       9  413466   -0.0045256      0.50181
55299        5   34905820   34927287     36       8  413466     -0.38337      0.64928
134218       5   34919698   34960569     70      13  413466     -0.60484      0.72736
64902        5   34996706   35058293    197      24  413466     0.058187       0.4768
5618         5   35047361   35240823    554      33  413466      0.51293        0.304
79925        5   35607900   35816213    604      32  413466       1.1444      0.12622
3575         5   35846977   35881205     94       9  413466       1.4327     0.075976
133690       5   35902897   35948881    143      18  413466       1.3209     0.093263
133688       5   35951691   36076639    332      32  413466     -0.10588      0.54216
167127       5   36033619   36077023    144      18  413466      0.25863      0.39796
92255        5   36101914   36162015     92      18  413466      0.60873      0.27135
6502         5   36142091   36185643    123      18  413466    -0.096022      0.53825
133686       5   36191194   36252258    117      12  413466      0.35755      0.36034
202151       5   36246450   36312011    126      14  413466      0.72043      0.23563
6507         5   36596457   36689936    254      42  413466      0.98931      0.16126
25836        5   36866861   37067426    232      27  413466       1.1385      0.12745
65250        5   37077923   37259530    212      18  413466       1.2335       0.1087
9631         5   37290235   37381228    127      11  413466       1.0415      0.14882
55100        5   37369391   37754274    727      24  413466       1.5274     0.063328
2668         5   37811279   37849782    109      19  413466       3.5376   0.00020187
100861519    5   37830540   37877401    163      21  413466       1.6271     0.051862
133584       5   38248511   38467082    646      54  413466       1.6605     0.048402
3977         5   38473565   38605507    186      21  413466     -0.50081      0.69175
9180         5   38835960   38937243    300      34  413466       1.2443      0.10669
253260       5   38936522   39084505    272      12  413466       1.6028     0.054486
2533         5   39103854   39280759    434      33  413466     -0.20232      0.58017
735          5   39282877   39374655    227      30  413466       1.3287     0.091971
1601         5   39370276   39435335    219      22  413466       1.6656     0.047894
5734         5   40670032   40698462     59       9  413466       1.1333      0.12855
23548        5   40710178   40766072    101      12  413466       1.2433      0.10688
5562         5   40757981   40808297     88      14  413466      0.81737      0.20686
6167         5   40829930   40845387     41      13  413466     -0.37617      0.64661
84674        5   40831410   40856956     47      13  413466     -0.79712      0.78731
730          5   40899599   40984541    310      25  413466     -0.79103      0.78554
133558       5   40996622   41081444    329      28  413466     -0.29621      0.61646
729          5   41140748   41271588    376      29  413466      0.16997      0.43252
345557       5   41305548   41520730    493      37  413466       1.4722     0.070488
5019         5   41728667   41880791    183      15  413466      0.75526      0.22505
285636       5   41894423   41923238     37       7  413466    -0.027491      0.51097
26272        5   41915352   41943172     36       6  413466      0.32934      0.37095
2690         5   42413577   42723480    565      33  413466      0.12016      0.45218
100129792    5   42746920   42804039    148      12  413466     -0.81678      0.79297
6414         5   42798482   42822024     48       6  413466     -0.65806      0.74475
389289       5   43037682   43050447     22       6  413466      0.51512      0.30324
7690         5   43110985   43177851    245      20  413466       0.9371      0.17435
167359       5   43182170   43282452    240      39  413466     -0.10481      0.54174
3157         5   43286072   43323614     89       7  413466      0.90166      0.18362
56477        5   43375247   43422488    103      12  413466      0.42472      0.33552
64417        5   43442854   43494171    133      14  413466       1.0506      0.14672
375444       5   43485303   43525273     87      12  413466      0.74288      0.22878
10605        5   43524869   43567521     98      11  413466      0.85776      0.19551
23530        5   43592791   43707168    268      12  413466       1.3353     0.090895
2255         5   44303504   44399808    177      14  413466      0.38852      0.34881
10884        5   44799027   44817116     28       3  413466       5.7276   5.0925e-09
348980       5   45253552   45706220    492      34  413466       7.1889   3.2662e-13
133418       5   49690526   49747234    102       9  413466       4.8098   7.5553e-07
79668        5   49951733   50143856    319      18  413466       2.5478    0.0054201
3670         5   50668958   50692064     37      10  413466      0.72093      0.23548
53918        5   52073774   52099951     62       9  413466      -1.3971      0.91881
3672         5   52074136   52250985    549      59  413466      -0.1949      0.57726
3673         5   52275156   52392109    416      29  413466       1.5863      0.05634
4338         5   52390009   52415602     89       9  413466       1.5366       0.0622
10468        5   52766183   52784464     39      10  413466     -0.97248      0.83459
4724         5   52846464   52980671    368      22  413466     -0.53948      0.70522
54622        5   53179078   53616403   1282      85  413466       1.9997     0.022768
8988         5   53741431   53753714     48       8  413466     -0.20966      0.58303
112574       5   53803589   53843916    156      20  413466     -0.37102      0.64469
11082        5   54272195   54291414     32       7  413466      0.50154        0.308
3003         5   54310107   54331460     56      11  413466       1.8541      0.03186
3001         5   54388474   54407580     32       4  413466      -2.0585      0.98023
166979       5   54407299   54479005    153      14  413466      0.75177      0.22609
493869       5   54445984   54464629     40       6  413466      0.31674      0.37572
345643       5   54513925   54533143     54       7  413466      0.44979      0.32643
10309        5   54525480   54539508     34       6  413466      -0.5202      0.69854
54505        5   54550573   54613521     98      13  413466     -0.54046      0.70556
23517        5   54593576   54722909    274      10  413466     -0.72994      0.76729
8611         5   54719170   54840906    278      13  413466     -0.89897      0.81567
153129       5   54920173   55018163    490      10  413466     0.049842      0.48012
54514        5   55023845   55114475    241      28  413466       1.1375      0.12767
133396       5   55137207   55220182    210      27  413466         1.71     0.043632
3572         5   55229423   55300821    115      13  413466     -0.18537      0.57353
79722        5   55394007   55539186    438      50  413466      0.65837      0.25515
101928448    5   55808192   55840983    139      31  413466      0.17294      0.43135
4214         5   56100900   56193479    220      18  413466      0.71416      0.23756
133383       5   56195087   56222859     76       8  413466     -0.31964      0.62538
166968       5   56213929   56257957    129      15  413466    -0.070581      0.52813
65056        5   56459676   56562006    164      21  413466      0.90485      0.18277
345651       5   56774343   56788636     51      10  413466      -0.1279      0.55089
10769        5   57748309   57765966     81      11  413466       2.5468    0.0054364
202309       5   57777262   57793685     51       7  413466       3.8107   6.9278e-05
115827       5   57867950   58156721    838      55  413466       3.9794   3.4538e-05
5144         5   58263365   59793925   3553     152  413466       4.6237   1.8845e-06
55789        5   59891239   60005993    195      18  413466       2.2737     0.011491
79993        5   60046116   60150101    240      26  413466       4.1272   1.8359e-05
1161         5   60168159   60250905    179      16  413466       3.0333    0.0012095
91942        5   60230956   60450364    446      19  413466       3.2808   0.00051755
643155       5   60452036   60468302     29       8  413466        3.327   0.00043894
57688        5   60618100   60843499    328      22  413466       6.4212   6.7599e-11
285668       5   60923636   61003862    229      29  413466       1.5794     0.057121
3796         5   61591989   61684511    206      17  413466       2.9862    0.0014121
27292        5   61682851   61709728     63       8  413466       2.8268     0.002351
51194        5   61689522   61925916    390      20  413466       2.9245    0.0017249
100130733    5   61864562   61878775     21       5  413466       2.6423    0.0041168
3350         5   63254375   63268119     28       8  413466       2.0154     0.021931
285671       5   63451671   63670204    296      17  413466       3.3971   0.00034053
401190       5   63791774   63910785    225      30  413466        2.373    0.0088227
100132916    5   63976135   64015517     49       7  413466     -0.45239       0.6745
285672       5   64012475   64074496     86      10  413466       1.1232      0.13068
10283        5   64054755   64316090    467      21  413466       2.1533     0.015647
11174        5   64443063   64787704    764      40  413466       2.7798    0.0027192
64105        5   64812093   64868995    175      13  413466       1.8087     0.035251
23398        5   64849063   64884876    100      10  413466       1.6079     0.053925
373          5   64884007   64930187    137      12  413466       1.4379     0.075237
80006        5   64910558   64963454    155      12  413466       1.1141      0.13261
54557        5   64960255   65028648    121      16  413466      0.24628      0.40273
57486        5   65008023   65126611    331      28  413466     -0.54152      0.70593
55914        5   65212382   65378351    181      19  413466     0.056238      0.47758
140890       5   65430046   65480944     81       9  413466      -1.7069      0.95608
375449       5   65882176   66466926   1439      85  413466       1.9697     0.024437
4064         5   66475705   66502617     72      14  413466      0.69402      0.24383
5295         5   67501584   67599149    243      42  413466       2.3595    0.0091509
64924        5   68379776   68428399     97       9  413466       1.4686     0.070975
891          5   68452837   68475572     59       7  413466      -1.0417      0.85122
64946        5   68475375   68507684     76       8  413466      -1.0595      0.85532
92259        5   68503573   68527485     62       8  413466      -0.6397      0.73882
1022         5   68520622   68574757    136      13  413466     -0.79408      0.78642
202243       5   68575019   68638623    135      13  413466    -0.044179      0.51762
6880         5   68646051   68675840     39       9  413466      0.32338      0.37321
5884         5   68655124   68712128     90      10  413466     0.031801      0.48732
153562       5   68700939   68740201     66       5  413466     0.036984      0.48525
100506658    5   68778119   68855431     56      12  413466      0.23071      0.40877
728340       5   68846001   68890230      2       1  413466      -1.3984        0.919
6607         5   69335350   69374922      1       1  413466     -0.43522       0.6683
4671         5   70262810   70330941      7       3  413466      -1.0514      0.85347
55814        5   70741442   70865149    248      13  413466      0.79928      0.21206
64087        5   70873115   70956033    145      18  413466      0.88737      0.18744
